datetime,pm25,pm10,o3,co,so2,no2
2024-03-26,4.6,16.7,0.03938124999999999,0.2,,0.0022
2024-03-27,4.35,18.2,0.04493125,0.2,,0.002325
2024-03-28,0.861,10.5,0.0514,0.1,,0.0020499999999999
2024-03-29,1.6,23.1,0.03974999999999999,0.2,,0.001725
2024-03-30,-0.62,2.83,0.04457499999999999,0.2,,0.00175
2024-03-31,0.411,4.83,0.04444999999999996,0.2,,0.0014
2024-04-01,1.74,8.38,0.04237499999999997,0.2,,0.00185
2024-04-02,5.25,16.0,0.045799999999999966,0.1,,0.00205
2024-04-03,5.85,33.8,0.049725,0.1,,0.00215
2024-04-04,1.67,14.4,0.05185,0.2,,0.0025
2024-04-05,1.72,5.33,0.04169999999999999,0.2,,0.0019749999999999
2024-04-06,4.58,5.67,0.04290000000000001,0.2,,0.001625
2024-04-07,5.56,10.6,0.045099999999999967,0.2,,0.00155
2024-04-08,6.77,15.7,0.04492499999999998,0.1,,0.00225
2024-04-09,5.77,20.0,0.051474999999999986,0.1,,0.0024999999999999
2024-04-10,11.5,36.2,0.05518124999999999,0.2,,0.003
2024-04-11,15.9,52.5,0.062462500000000004,0.2,,0.003925
2024-04-12,12.5,47.4,0.06795625,0.2,,0.0031666666666666
2024-04-13,5.38,49.4,0.05959999999999998,0.1,,0.0016666666666666
2024-04-14,1.49,2.88,0.05559999999999999,0.1,,0.0018666666666666
2024-04-15,5.63,9.17,0.04664999999999999,0.2,,0.0024
2024-04-16,9.21,19.3,0.049018749999999986,0.2,,0.0028499999999999
2024-04-17,15.8,34.5,0.05752499999999999,0.2,,0.0026
2024-04-18,,35.8,0.06222499999999999,0.2,,0.0025
2024-04-19,,34.3,0.0575,0.2,,0.0022666666666666
2024-04-20,,31.0,0.05774999999999997,0.2,,0.0018333333333333
2024-04-21,,25.6,0.06078124999999996,0.2,,0.0029333333333333
2024-04-22,,38.0,0.05465625,0.2,,0.0022333333333333
2024-04-23,,23.8,0.057343750000000006,0.1,,0.0027666666666666
2024-04-24,,23.2,0.047281250000000004,0.2,,0.0020333333333333
2024-04-25,,24.1,0.04421874999999999,0.2,,0.0027666666666666
2024-04-26,,17.5,0.04431249999999998,0.2,,0.002
2024-04-27,,17.8,0.04040624999999998,0.2,,0.0016
2024-04-28,,21.4,0.04290624999999998,0.1,,0.0014333333333333
2024-04-29,,28.6,0.046843749999999976,0.1,,0.0018333333333333
2024-04-30,,32.3,0.053208333333333316,0.2,,0.0023
2024-05-01,,45.1,0.055531249999999976,0.2,,0.00215
2024-05-02,,51.1,0.05203125000000001,0.1,,0.0025333333333333
2024-05-03,,48.3,0.052500000000000005,0.1,,0.0024
2024-05-04,,27.1,0.04540625000000001,0.2,,0.0021
2024-05-05,,7.13,0.04449999999999999,0.2,,0.00195
2024-05-06,,15.9,0.047718750000000004,0.1,,0.0025
2024-05-07,,23.9,0.05111458333333333,0.2,,0.0024666666666666
2024-05-08,,26.5,0.05472916666666665,0.2,,0.0028666666666666
2024-05-09,,32.5,0.05251041666666666,0.1,,0.0015333333333333
2024-05-10,,32.0,0.05893749999999999,0.1,,0.0021333333333333
2024-05-11,,23.9,0.059562499999999984,0.1,,0.0017666666666666
2024-05-12,,20.8,0.061625000000000006,0.2,,0.0021
