datetime,pm25,pm10,o3,co,so2,no2
2024-03-30,3.6966666666666663,1.97,0.036437500000000005,0.35,,0.00865
2024-03-31,7.323333333333333,9.79,0.0369375,0.25,,0.00375
2024-04-01,8.9,8.59,0.037374999999999985,0.3,,0.00675
2024-04-02,8.546666666666667,7.8,0.04162499999999998,0.35,,0.0101
2024-04-03,7.669999999999999,10.8,0.04356249999999999,0.3,,0.0062
2024-04-04,2.8466666666666662,1.5,0.03956249999999993,0.25,,0.00645
2024-04-05,5.276666666666666,3.44,0.039999999999999925,0.3,,0.0075
2024-04-06,4.576666666666667,2.19,0.03724999999999999,0.25,,0.00545
2024-04-07,5.793333333333333,7.73,0.038624999999999965,0.25,,0.00475
2024-04-08,7.633333333333333,7.71,0.039937499999999924,0.3,,0.00935
2024-04-09,6.323333333333333,6.58,0.04149999999999999,0.35,,0.0082
2024-04-10,8.393333333333333,9.23,0.040999999999999974,0.4499999999999999,,0.01285
2024-04-11,10.066666666666666,8.37,0.04337499999999999,0.35,,0.0090499999999999
2024-04-12,7.606666666666666,7.71,0.04043749999999997,0.3,,0.0053
2024-04-13,0.7633333333333333,0.804,0.0491875,0.3,,0.0066
2024-04-14,1.6676666666666666,0.733,0.04618749999999999,0.3,,0.00475
2024-04-15,4.256666666666667,4.95,0.04375,0.3,,0.00665
2024-04-16,6.52,7.6,0.04043749999999997,0.35,,0.00815
2024-04-17,9.893333333333333,10.8,0.04031249999999996,0.4,,0.0108
2024-04-18,13.966666666666669,13.5,0.043250000000000004,0.35,,0.01
2024-04-19,11.433333333333332,12.0,0.043749999999999976,0.35,,0.0084
2024-04-20,18.97,34.7,0.040874999999999995,0.25,,0.00605
2024-04-21,7.233333333333333,7.45,0.04418749999999999,0.3,,0.00625
2024-04-22,11.176666666666668,8.61,0.037062499999999984,0.35,,0.0071
2024-04-23,7.543333333333333,3.3,0.038,0.25,,0.0046
2024-04-24,5.981428571428571,4.49,0.038875,0.35,,0.0075
2024-04-25,5.013333333333333,3.91,0.037625,0.3,,0.00485
2024-04-26,2.509571428571429,0.937,0.031875,0.3,,0.00535
2024-04-27,4.432857142857143,3.15,0.0328125,0.3,,0.0036
2024-04-28,3.7142857142857135,2.6,0.0369375,0.25,,0.0026999999999999
2024-04-29,5.45,4.42,0.03875,0.3,,0.00605
2024-04-30,6.331428571428572,5.05,0.040812499999999974,0.3,,0.0065
2024-05-01,6.122857142857143,5.13,0.038999999999999986,0.3,,0.00745
2024-05-02,4.974285714285714,3.07,0.04162499999999999,0.3,,0.00415
2024-05-03,3.99,3.22,0.032937499999999974,0.3,,0.0064
2024-05-04,2.8085714285714287,2.08,0.035562499999999976,0.3,,0.0089
2024-05-05,4.345714285714286,4.58,0.03937499999999994,0.3,,0.0033
2024-05-06,3.71,3.45,0.0366875,0.25,,0.0048
2024-05-07,5.261428571428572,4.49,0.04037499999999999,0.35,,0.00755
2024-05-08,4.797142857142857,3.24,0.046625,0.25,,0.0031
2024-05-09,5.594285714285713,3.67,0.051875,0.3,,0.0059
2024-05-10,6.674285714285714,5.05,0.0503125,0.6,,0.0129
2024-05-11,5.14,4.4,0.052625,0.5,,0.0068
2024-05-12,8.315714285714286,11.6,0.050125,0.35,,0.00395
2024-05-13,7.974285714285714,10.1,0.041125,0.35,,0.00675
2024-05-14,6.757142857142857,7.76,0.043500000000000004,0.35,,0.00685
2024-05-15,7.347142857142857,7.07,0.04275,0.35,,0.0066
2024-05-16,4.4871428571428575,3.59,0.041874999999999996,0.35,,0.0057
2024-05-17,3.108333333333333,2.22,0.037,0.3,,0.006
2024-05-18,4.095,2.64,0.0315,0.3,,0.0047
2024-05-19,5.91,5.69,0.038875,0.2,,0.00395
2024-05-20,8.731428571428571,7.12,0.044937500000000005,0.3,,0.00655
2024-05-21,8.565714285714286,7.32,0.0464375,0.3,,0.0069
2024-05-22,8.35,7.02,0.0491875,0.25,,0.00545
2024-05-23,8.565714285714286,6.1,0.044625000000000005,0.3,,0.0094
2024-05-24,5.811428571428571,4.66,0.046375,0.2,,0.00395
2024-05-25,4.0200000000000005,2.42,0.033625,0.2,,0.0024
2024-05-26,6.467142857142858,5.55,0.039312499999999986,0.2,,0.00405
2024-05-27,6.308571428571429,4.16,0.040812499999999974,0.2,,0.00325
2024-05-28,6.45,5.13,0.038375,0.25,,0.0044
2024-05-29,7.467142857142856,6.05,0.047375,0.3,,0.0063999999999999
2024-05-30,8.41,6.57,0.0489375,0.1,,0.0021
2024-05-31,9.751428571428573,6.26,0.0528125,0.3,,0.0072
2024-06-01,8.209999999999999,8.13,0.05049999999999997,0.2,,0.0033
2024-06-02,3.2047142857142856,1.07,0.0333125,0.2,,0.0028
2024-06-03,3.757142857142857,3.33,0.028125,0.2,,0.0033
2024-06-04,6.471428571428571,4.97,0.03524999999999996,0.3,,0.00475
2024-06-05,7.208571428571429,3.83,0.039,0.3,,0.00605
2024-06-06,12.887142857142855,7.83,0.041,0.3,,0.00565
2024-06-07,11.102857142857143,8.6,0.04281249999999999,0.2,,0.0021
2024-06-08,8.474285714285715,6.09,0.035437500000000004,0.25,,0.0028
2024-06-09,7.128571428571429,5.44,0.036625,0.25,,0.0033
2024-06-10,7.56,5.61,0.038124999999999985,0.3,,0.00585
2024-06-11,9.661428571428573,6.95,0.0469375,0.35,,0.0076
2024-06-12,8.855714285714285,5.12,0.0555625,0.3,,0.00505
2024-06-13,7.315714285714286,4.96,0.033625,0.3,,0.00515
2024-06-14,8.218571428571428,6.68,0.0415,0.25,,0.0057
2024-06-15,17.0625,47.71,0.04431249999999999,0.25,,0.0047
2024-06-16,5.87,2.515,0.04274999999999998,0.2,,0.0021
2024-06-17,4.75125,2.01,0.0418125,0.25,,0.00635
2024-06-18,8.3125,9.345,0.04574999999999997,0.3,,0.00685
2024-06-19,5.120125,1.6475,0.044874999999999984,0.25,,0.0054
2024-06-20,5.685,3.57,0.03537499999999998,0.3,,0.00565
2024-06-21,8.325,8.84,0.0395625,0.35,,0.00775
2024-06-22,9.84,7.98,0.049937499999999996,0.35,,0.0061499999999999
2024-06-23,9.0,6.925,0.05525,0.35,,0.00415
2024-06-24,6.2925,2.035,0.045375,0.35,,0.0091
