datetime,pm25,pm10,o3,co,so2,no2
2024-04-19,13.114999999999998,26.8,0.05618749999999999,,,0.0039
2024-04-20,9.855,23.1,0.05893749999999999,,,0.0035
2024-04-21,7.564999999999999,19.3,0.05312499999999997,,,0.0039
2024-04-22,13.85,32.3,0.0528125,,,0.0037
2024-04-23,6.5,31.3,0.059187500000000004,,,0.0024
2024-04-24,9.415,28.8,0.04631249999999999,,,0.0038
2024-04-25,5.859999999999999,23.1,0.04149999999999999,,,0.0031
2024-04-26,3.395,17.0,0.04443749999999998,,,0.0026
2024-04-27,4.48,12.2,0.0416875,,,0.0034
2024-04-28,4.71,15.0,0.04156249999999999,,,0.0029
2024-04-29,4.575,29.8,0.045062500000000005,,,0.0037
2024-04-30,7.275,32.5,0.0526875,,,0.0045
2024-05-01,6.025,39.8,0.05487499999999998,,,0.0036
2024-05-02,7.09,39.1,0.051187500000000004,,,0.0045
2024-05-03,4.955,27.5,0.05374999999999998,,,0.0043
2024-05-04,3.605,14.8,0.029312499999999977,,,0.0033
2024-05-05,4.105,6.33,0.02674999999999994,,,0.0033
2024-05-06,5.02,14.0,0.04074999999999999,,,0.0037
2024-05-07,4.98,17.1,0.04706249999999999,,,0.0038
2024-05-08,6.02,27.1,0.0538125,,,0.0049
2024-05-09,8.46,36.3,0.054375,,,0.0044
2024-05-10,8.65,38.9,0.059812500000000005,,,0.0034
2024-05-11,8.205,33.0,0.05699999999999996,,,0.004
2024-05-12,7.355,24.9,0.062625,,,0.004
2024-05-13,6.545,32.7,0.06212500000000001,,,0.0044
2024-05-14,8.105,39.2,0.0635,,,0.0046
2024-05-15,10.15,44.5,0.0661875,,,0.0051
2024-05-16,9.465,37.0,0.0693125,,,0.0039
2024-05-17,9.165,42.4,0.061937500000000006,,,0.004
2024-05-18,7.23,31.0,0.0631875,,,0.0039
2024-05-19,7.130000000000001,28.9,0.0574375,,,0.0037
2024-05-20,8.23,42.0,0.05549999999999998,,,0.0037
2024-05-21,8.754999999999999,40.0,0.06049999999999999,,,0.0029
2024-05-22,7.835,39.4,0.059312500000000004,,,0.0034
2024-05-23,6.955,40.1,0.065375,,,0.0031
2024-05-24,8.585,43.4,0.05506249999999998,,,0.0036
2024-05-25,4.295,22.0,0.05668749999999999,,,0.0027
2024-05-26,5.23,21.0,0.046187500000000006,,,0.0028
2024-05-27,7.5,30.8,0.05287499999999997,,,0.0036
2024-05-28,6.895,35.8,0.059437499999999976,,,0.003
2024-05-29,6.045,43.3,0.05787499999999996,,,0.0035
2024-05-30,7.69,41.1,0.05606249999999999,,,0.0032
2024-05-31,9.49,48.4,0.0613125,,,0.0036
2024-06-01,9.44,42.8,0.0655,,,0.0025
2024-06-02,7.105,25.1,0.05206249999999998,,,0.0029
2024-06-03,5.105,54.1,0.04931249999999999,,,0.0029
2024-06-04,8.095,40.2,0.04349999999999997,,,0.0034
2024-06-05,17.7,68.3,0.0651875,,,0.0037
2024-06-06,12.7,53.0,0.0698125,,,0.0039
2024-06-07,10.5,44.3,0.07018750000000001,,,0.003
2024-06-08,11.5,37.7,0.05437499999999998,,,0.0031
2024-06-09,7.45,29.7,0.050625,,,0.0028
2024-06-10,12.35,41.7,0.04762500000000001,,,0.0033
2024-06-11,17.8,55.5,0.0680625,,,0.0038
2024-06-12,17.65,57.5,0.0730625,,,0.0033
2024-06-13,11.9,45.6,0.07631249999999998,,,0.0029
2024-06-14,11.49,46.3,0.065875,,,0.0041
2024-06-15,7.785,43.5,0.0733125,,,0.0037
2024-06-16,8.73,41.0,0.060000000000000005,,,0.0029
2024-06-17,8.585,88.9,0.058749999999999976,,,0.0028
2024-06-18,11.395,52.2,0.05262499999999999,,,0.0059
2024-06-19,12.235,50.5,0.05925,,,0.0033
2024-06-20,11.18,41.4,0.06706250000000001,,,0.0034
2024-06-21,14.15,43.6,0.06525,,,0.0042
2024-06-22,18.45,54.8,0.08149999999999998,,,0.0037
2024-06-23,12.6,46.3,0.08643749999999997,,,0.0027
2024-06-24,10.815,43.1,0.08687500000000001,,,0.0045
2024-06-25,11.745,44.8,0.0663125,,,0.0036
2024-06-26,8.39,42.5,0.06818750000000001,,,0.0033
2024-06-27,6.5,35.2,0.065125,,,0.0035
2024-06-28,9.025,39.7,0.059937499999999984,,,0.0028
2024-06-29,13.425,39.3,0.0670625,,,0.0032
2024-06-30,9.745,32.0,0.07075000000000001,,,0.0029
2024-07-01,9.04,38.8,0.057937499999999975,,,0.0041
2024-07-02,12.5,60.8,0.06199999999999998,,,0.0034
2024-07-03,16.7,59.8,0.0720625,,,0.0045
2024-07-04,24.3,63.2,0.08099999999999999,,,0.004
2024-07-05,21.5,46.8,0.08649999999999997,,,0.0041
2024-07-06,21.8,,0.07874999999999997,,,0.0033
2024-07-07,22.0,,0.08231249999999998,,,0.0028
2024-07-08,17.3,,0.07475,,,0.0038
2024-07-09,19.5,52.6,0.07087500000000001,,,0.0032
2024-07-10,19.6,53.0,0.0695,,,0.0036
2024-07-11,21.5,57.9,0.07674999999999997,,,0.0034
2024-07-12,21.1,65.7,0.08106249999999997,,,0.0052
2024-07-13,21.0,93.9,0.08043749999999995,,,0.0039
2024-07-14,17.9,39.6,0.07331249999999999,,,0.0037
2024-07-15,11.8,45.1,0.0753125,,,0.0037
2024-07-16,10.6,50.8,0.06493750000000001,,,0.0035
2024-07-17,7.855,41.7,0.068625,,,0.0039
2024-07-18,10.05,43.6,0.06575,,,0.0034
2024-07-19,13.1,50.1,0.06643750000000001,,,0.0035
2024-07-20,13.1,47.6,0.0691875,,,0.0038
2024-07-21,10.85,28.8,0.0646875,,,0.003
2024-07-22,14.65,42.7,0.06799999999999999,,,0.0031
2024-07-23,13.85,46.4,0.0725,,,0.0035
2024-07-24,9.44,48.3,0.06975,,,0.0035
