day,average,coverage,unit,parameter
2024-02-13,212.0,62.5,µg/m³,pm25
2024-02-14,148.0,62.5,µg/m³,pm25
2024-02-15,205.0,64.5,µg/m³,pm25
2024-02-16,178.0,64.5,µg/m³,pm25
2024-02-17,162.0,64.5,µg/m³,pm25
2024-02-18,144.1,20.5,µg/m³,pm25
2024-02-19,111.0,29.0,µg/m³,pm25
2024-02-20,110.0,29.0,µg/m³,pm25
2024-02-21,67.05,35.5,µg/m³,pm25
2024-02-22,75.95,43.5,µg/m³,pm25
2024-02-23,66.8,29.0,µg/m³,pm25
2024-02-24,80.0,29.0,µg/m³,pm25
2024-02-25,116.0,29.0,µg/m³,pm25
2024-02-26,50.0,29.0,µg/m³,pm25
2024-02-27,68.0,23.0,µg/m³,pm25
2024-02-28,110.0,29.0,µg/m³,pm25
2024-02-29,83.8,29.0,µg/m³,pm25
2024-03-01,47.5,29.0,µg/m³,pm25
2024-03-02,27.4,29.0,µg/m³,pm25
2024-03-03,65.95,33.0,µg/m³,pm25
2024-03-04,96.25,64.5,µg/m³,pm25
2024-03-05,82.0,64.0,µg/m³,pm25
2024-03-06,96.75,64.5,µg/m³,pm25
2024-03-07,95.8,64.5,µg/m³,pm25
2024-03-08,96.85,62.5,µg/m³,pm25
2024-03-09,111.4,64.0,µg/m³,pm25
2024-03-10,134.5,62.0,µg/m³,pm25
2024-03-11,112.05,64.5,µg/m³,pm25
2024-03-12,116.0,64.5,µg/m³,pm25
2024-03-13,50.95,64.5,µg/m³,pm25
2024-03-14,44.3,62.0,µg/m³,pm25
2024-03-15,88.75,64.5,µg/m³,pm25
2024-03-16,121.0,64.5,µg/m³,pm25
2024-03-17,99.2,64.5,µg/m³,pm25
2024-03-18,117.9,64.5,µg/m³,pm25
2024-03-19,91.3,64.5,µg/m³,pm25
2024-03-20,82.65,54.0,µg/m³,pm25
2024-03-21,86.9,64.0,µg/m³,pm25
2024-03-22,51.400000000000006,64.5,µg/m³,pm25
2024-03-23,26.09,64.5,µg/m³,pm25
2024-03-24,67.6,64.5,µg/m³,pm25
2024-03-25,87.1,64.5,µg/m³,pm25
2024-03-26,119.1,64.0,µg/m³,pm25
2024-03-27,29.15,64.5,µg/m³,pm25
2024-03-28,6.550000000000001,64.5,µg/m³,pm25
2024-03-29,31.75,64.5,µg/m³,pm25
2024-03-30,32.5,64.0,µg/m³,pm25
2024-03-31,2.75,64.5,µg/m³,pm25
2024-04-01,66.75,64.5,µg/m³,pm25
2024-04-02,59.2,64.5,µg/m³,pm25
2024-04-03,55.849999999999994,64.5,µg/m³,pm25
2024-04-04,-11.0,64.5,µg/m³,pm25
2024-04-05,-470.75,64.5,µg/m³,pm25
2024-04-06,-474.65,64.5,µg/m³,pm25
2024-04-07,-468.05,64.5,µg/m³,pm25
2024-04-08,4.900000000000002,64.0,µg/m³,pm25
2024-04-09,-128.3,64.5,µg/m³,pm25
2024-04-10,-214.85,64.5,µg/m³,pm25
2024-04-11,-228.8,64.5,µg/m³,pm25
2024-04-12,-155.9,64.5,µg/m³,pm25
2024-04-13,-150.45,64.5,µg/m³,pm25
2024-04-14,-168.15,64.5,µg/m³,pm25
2024-04-15,-485.2,64.5,µg/m³,pm25
2024-04-16,-482.0,64.5,µg/m³,pm25
2024-04-17,-479.6,64.5,µg/m³,pm25
2024-04-18,-488.45,64.5,µg/m³,pm25
2024-04-19,-485.75,64.5,µg/m³,pm25
2024-04-20,-484.6,54.0,µg/m³,pm25
2024-04-21,-486.4,62.5,µg/m³,pm25
2024-04-22,-486.9,64.0,µg/m³,pm25
2024-04-23,-479.75,55.5,µg/m³,pm25
2024-04-24,-636.0,100.0,µg/m³,pm25
2024-04-25,-236.7,54.0,µg/m³,pm25
2024-04-26,-269.7,64.0,µg/m³,pm25
2024-04-27,-221.0,64.0,µg/m³,pm25
2024-04-28,-184.2,63.5,µg/m³,pm25
2024-04-29,-179.95,62.0,µg/m³,pm25
2024-04-30,-244.15,63.5,µg/m³,pm25
2024-05-01,-230.4,59.5,µg/m³,pm25
2024-05-02,-233.85,62.5,µg/m³,pm25
2024-05-03,-217.4,64.0,µg/m³,pm25
2024-05-04,-304.3,63.0,µg/m³,pm25
2024-05-05,-340.9,64.5,µg/m³,pm25
2024-05-06,-325.35,62.0,µg/m³,pm25
2024-05-07,-276.0,64.5,µg/m³,pm25
2024-05-08,-229.15,62.5,µg/m³,pm25
2024-05-09,-99.65,64.5,µg/m³,pm25
2024-05-10,-264.05,64.0,µg/m³,pm25
2024-05-11,-282.45,64.5,µg/m³,pm25
2024-05-12,-304.05,64.0,µg/m³,pm25
2024-05-13,-381.1,64.0,µg/m³,pm25
2024-05-14,-218.05,62.5,µg/m³,pm25
2024-05-15,-143.35,64.0,µg/m³,pm25
2024-05-16,-258.8,63.5,µg/m³,pm25
2024-05-17,-302.6,64.0,µg/m³,pm25
2024-05-18,-477.85,64.0,µg/m³,pm25
2024-05-19,-363.6,64.5,µg/m³,pm25
2024-05-20,-145.3,64.5,µg/m³,pm25
2024-05-21,-193.85,64.5,µg/m³,pm25
2024-05-22,-242.55,63.0,µg/m³,pm25
2024-05-23,-250.45,61.5,µg/m³,pm25
2024-05-24,-310.45,59.5,µg/m³,pm25
2024-05-25,-188.6,56.0,µg/m³,pm25
2024-05-26,-239.15,55.0,µg/m³,pm25
2024-05-27,-216.05,63.5,µg/m³,pm25
2024-05-28,-174.65,64.0,µg/m³,pm25
2024-05-29,65.75,63.5,µg/m³,pm25
2024-05-30,-29.0,63.5,µg/m³,pm25
2024-05-31,63.35,64.5,µg/m³,pm25
2024-06-01,45.1,64.0,µg/m³,pm25
2024-06-02,52.05,64.5,µg/m³,pm25
2024-06-03,45.25,62.5,µg/m³,pm25
2024-06-04,-171.1,64.5,µg/m³,pm25
2024-06-05,-486.05,64.5,µg/m³,pm25
2024-06-06,-486.4,63.0,µg/m³,pm25
2024-06-07,-485.6,64.5,µg/m³,pm25
2024-06-08,-483.2,64.5,µg/m³,pm25
2024-06-09,-485.75,64.0,µg/m³,pm25
2024-06-10,-486.15,64.0,µg/m³,pm25
2024-06-11,-484.15,62.0,µg/m³,pm25
2024-06-12,-483.1,63.5,µg/m³,pm25
2024-06-13,-482.8,62.5,µg/m³,pm25
2024-06-14,-486.65,59.5,µg/m³,pm25
2024-06-15,-489.55,59.0,µg/m³,pm25
2024-06-16,-486.85,57.0,µg/m³,pm25
2024-06-17,-487.55,62.5,µg/m³,pm25
2024-06-18,-487.75,64.0,µg/m³,pm25
2024-06-19,-491.35,64.0,µg/m³,pm25
2024-06-20,-489.9,64.0,µg/m³,pm25
2024-06-21,-480.0,64.0,µg/m³,pm25
2024-06-22,-477.45,64.0,µg/m³,pm25
2024-06-23,-476.75,64.5,µg/m³,pm25
2024-06-24,-475.6,60.5,µg/m³,pm25
2024-06-25,-469.45,62.0,µg/m³,pm25
2024-06-26,-484.6,61.5,µg/m³,pm25
2024-06-27,-481.2,60.5,µg/m³,pm25
2024-06-28,-478.85,63.5,µg/m³,pm25
2024-06-29,-482.25,63.5,µg/m³,pm25
2024-06-30,-366.2,56.5,µg/m³,pm25
2024-07-01,39.05,59.5,µg/m³,pm25
2024-07-02,42.6,60.0,µg/m³,pm25
2024-07-03,24.5,62.5,µg/m³,pm25
2024-07-04,47.099999999999994,61.0,µg/m³,pm25
2024-07-05,40.55,63.0,µg/m³,pm25
2024-07-06,26.29,61.0,µg/m³,pm25
2024-07-07,44.2,59.0,µg/m³,pm25
2024-07-08,63.849999999999994,61.0,µg/m³,pm25
2024-07-09,65.7,61.0,µg/m³,pm25
2024-07-10,74.94999999999999,61.5,µg/m³,pm25
2024-07-11,45.8,59.5,µg/m³,pm25
2024-07-12,24.84,61.0,µg/m³,pm25
2024-07-13,91.65,61.0,µg/m³,pm25
2024-07-14,76.15,61.5,µg/m³,pm25
2024-07-15,88.4,61.0,µg/m³,pm25
2024-07-16,63.3,58.5,µg/m³,pm25
2024-07-17,15.375,61.0,µg/m³,pm25
2024-07-18,-23.45,60.0,µg/m³,pm25
2024-07-19,50.7,62.5,µg/m³,pm25
2024-07-20,60.75,63.5,µg/m³,pm25
2024-07-21,57.75,62.0,µg/m³,pm25
2024-07-22,42.0,61.0,µg/m³,pm25
2024-07-23,50.65,60.5,µg/m³,pm25
2024-07-24,49.8,61.5,µg/m³,pm25
2024-07-25,-8.35,61.5,µg/m³,pm25
2024-07-26,41.05,59.5,µg/m³,pm25
2024-07-27,53.349999999999994,61.5,µg/m³,pm25
2024-07-28,42.75,61.5,µg/m³,pm25
2024-07-29,58.75,59.5,µg/m³,pm25
2024-07-30,95.45,61.0,µg/m³,pm25
2024-07-31,42.05,60.5,µg/m³,pm25
2024-08-01,41.85,60.0,µg/m³,pm25
2024-08-02,29.450000000000003,61.0,µg/m³,pm25
2024-08-03,36.85,62.5,µg/m³,pm25
2024-08-04,48.55,61.5,µg/m³,pm25
2024-08-05,8.85,62.5,µg/m³,pm25
2024-08-06,30.8,58.5,µg/m³,pm25
2024-08-07,-19.950000000000003,59.5,µg/m³,pm25
2024-08-08,3.6000000000000014,61.0,µg/m³,pm25
2024-08-09,13.750000000000002,61.0,µg/m³,pm25
2024-08-10,22.35,60.5,µg/m³,pm25
2024-08-11,5.450000000000001,60.0,µg/m³,pm25
2024-08-12,36.4,59.5,µg/m³,pm25
2024-08-13,25.215,61.5,µg/m³,pm25
2024-08-14,40.7,60.5,µg/m³,pm25
2024-08-15,18.154,61.5,µg/m³,pm25
2024-08-16,16.604,61.5,µg/m³,pm25
2024-08-17,42.25,62.5,µg/m³,pm25
2024-08-18,44.45,60.0,µg/m³,pm25
2024-08-19,17.8415,59.5,µg/m³,pm25
2024-08-20,15.98,61.0,µg/m³,pm25
2024-08-21,36.8,61.0,µg/m³,pm25
2024-08-22,4.25,56.5,µg/m³,pm25
2024-08-23,55.4,60.5,µg/m³,pm25
2024-08-24,15.145,62.0,µg/m³,pm25
2024-08-25,13.35,60.5,µg/m³,pm25
2024-08-26,-20.05,57.0,µg/m³,pm25
2024-08-27,14.265,53.0,µg/m³,pm25
2024-08-28,-21.85,58.0,µg/m³,pm25
2024-08-29,-43.4,60.0,µg/m³,pm25
2024-08-30,52.8,61.0,µg/m³,pm25
2024-08-31,38.55,61.5,µg/m³,pm25
2024-09-01,44.349999999999994,60.0,µg/m³,pm25
2024-09-02,48.599999999999994,60.0,µg/m³,pm25
2024-09-03,70.1,58.0,µg/m³,pm25
2024-09-04,71.05,60.5,µg/m³,pm25
2024-09-05,78.0,54.5,µg/m³,pm25
2024-09-06,43.6,59.5,µg/m³,pm25
2024-09-07,54.25,59.0,µg/m³,pm25
2024-09-08,63.2,60.0,µg/m³,pm25
2024-09-09,60.3,58.0,µg/m³,pm25
2024-09-10,49.3,58.0,µg/m³,pm25
2024-09-11,62.55,59.5,µg/m³,pm25
2024-09-12,38.6,56.0,µg/m³,pm25
2024-09-13,42.849999999999994,60.0,µg/m³,pm25
2024-09-14,51.7,60.0,µg/m³,pm25
2024-09-15,74.75,59.0,µg/m³,pm25
2024-09-16,51.349999999999994,59.5,µg/m³,pm25
2024-09-17,46.349999999999994,60.5,µg/m³,pm25
2024-09-18,54.050000000000004,62.5,µg/m³,pm25
2024-09-19,24.04,59.5,µg/m³,pm25
2024-09-20,43.1,60.0,µg/m³,pm25
2024-09-21,65.15,63.0,µg/m³,pm25
2024-09-22,76.25,59.0,µg/m³,pm25
2024-09-23,52.150000000000006,59.0,µg/m³,pm25
2024-09-24,83.55,59.0,µg/m³,pm25
2024-09-25,79.05,58.5,µg/m³,pm25
2024-09-26,-62.1,61.0,µg/m³,pm25
2024-09-27,47.8,61.5,µg/m³,pm25
2024-09-28,63.85,59.5,µg/m³,pm25
2024-09-29,66.7,60.5,µg/m³,pm25
2024-09-30,67.05,56.5,µg/m³,pm25
2024-10-01,95.7,58.0,µg/m³,pm25
2024-10-02,114.7,60.0,µg/m³,pm25
2024-10-03,104.75,64.5,µg/m³,pm25
2024-10-04,62.099999999999994,61.0,µg/m³,pm25
2024-10-05,12.110000000000001,61.0,µg/m³,pm25
2024-10-06,79.65,63.5,µg/m³,pm25
2024-10-07,92.8,64.0,µg/m³,pm25
2024-10-08,38.35,64.0,µg/m³,pm25
2024-10-09,80.7,62.5,µg/m³,pm25
2024-10-10,77.05,64.0,µg/m³,pm25
2024-10-11,91.75,64.5,µg/m³,pm25
2024-10-12,74.75,64.5,µg/m³,pm25
2024-10-13,119.55,64.0,µg/m³,pm25
2024-10-14,97.65,62.5,µg/m³,pm25
2024-10-15,99.7,64.0,µg/m³,pm25
2024-10-16,78.6,64.0,µg/m³,pm25
2024-10-17,187.5,64.5,µg/m³,pm25
2024-10-18,184.0,63.0,µg/m³,pm25
2024-10-19,195.5,63.5,µg/m³,pm25
2024-10-20,198.5,63.5,µg/m³,pm25
2024-10-21,152.0,59.5,µg/m³,pm25
2024-10-22,203.0,63.0,µg/m³,pm25
2024-10-23,93.6,64.0,µg/m³,pm25
2024-10-24,100.65,64.0,µg/m³,pm25
2024-10-25,125.75,63.5,µg/m³,pm25
2024-10-26,212.5,64.5,µg/m³,pm25
2024-10-27,270.0,64.0,µg/m³,pm25
2024-10-28,212.5,63.5,µg/m³,pm25
2024-10-29,169.0,63.5,µg/m³,pm25
2024-10-30,123.5,62.5,µg/m³,pm25
2024-10-31,31.85,64.5,µg/m³,pm25
2024-11-01,165.0,64.5,µg/m³,pm25
2024-11-02,260.5,64.5,µg/m³,pm25
2024-11-03,210.5,63.5,µg/m³,pm25
2024-11-04,301.5,64.0,µg/m³,pm25
2024-11-05,340.0,63.5,µg/m³,pm25
2024-11-06,397.0,64.5,µg/m³,pm25
2024-11-07,381.0,63.0,µg/m³,pm25
2024-11-08,346.5,64.0,µg/m³,pm25
2024-11-09,333.0,64.5,µg/m³,pm25
2024-11-10,358.5,63.0,µg/m³,pm25
2024-11-11,335.5,62.0,µg/m³,pm25
2024-11-12,241.5,62.0,µg/m³,pm25
2024-11-13,522.0,63.0,µg/m³,pm25
2024-11-14,406.0,63.5,µg/m³,pm25
2024-11-15,371.5,61.5,µg/m³,pm25
2024-11-16,182.5,63.5,µg/m³,pm25
2024-11-17,184.0,61.0,µg/m³,pm25
2024-11-18,191.0,61.0,µg/m³,pm25
2024-11-19,164.0,61.0,µg/m³,pm25
2024-11-20,235.5,61.5,µg/m³,pm25
2024-11-21,241.5,62.0,µg/m³,pm25
2024-11-22,229.0,62.5,µg/m³,pm25
2024-11-23,226.5,61.5,µg/m³,pm25
2024-11-24,110.65,63.5,µg/m³,pm25
2024-11-25,182.0,61.0,µg/m³,pm25
2024-11-26,186.5,62.5,µg/m³,pm25
2024-11-27,293.5,62.5,µg/m³,pm25
2024-11-28,215.0,62.5,µg/m³,pm25
2024-11-29,133.0,61.5,µg/m³,pm25
2024-11-30,137.0,62.5,µg/m³,pm25
2024-12-01,165.0,62.5,µg/m³,pm25
2024-12-02,117.0,60.5,µg/m³,pm25
2024-12-03,59.45,61.5,µg/m³,pm25
2024-12-04,118.4,61.5,µg/m³,pm25
2024-12-05,66.48,59.5,µg/m³,pm25
2024-12-06,137.5,61.0,µg/m³,pm25
2024-12-07,150.0,63.0,µg/m³,pm25
2024-12-08,147.5,62.0,µg/m³,pm25
2024-12-09,114.0,61.5,µg/m³,pm25
2024-12-10,167.5,63.5,µg/m³,pm25
2024-12-11,156.5,61.0,µg/m³,pm25
2024-12-12,118.0,63.0,µg/m³,pm25
2024-12-13,152.5,61.5,µg/m³,pm25
2024-12-14,212.0,63.0,µg/m³,pm25
2024-12-15,266.0,61.0,µg/m³,pm25
2024-12-16,306.0,63.0,µg/m³,pm25
2024-12-17,311.5,63.0,µg/m³,pm25
2024-12-18,307.5,61.0,µg/m³,pm25
2024-12-19,258.5,62.5,µg/m³,pm25
2024-12-20,244.5,64.0,µg/m³,pm25
2024-12-21,290.5,62.0,µg/m³,pm25
2024-12-22,223.5,61.5,µg/m³,pm25
2024-12-23,189.0,62.0,µg/m³,pm25
2024-12-24,245.0,64.5,µg/m³,pm25
2024-12-25,230.0,64.0,µg/m³,pm25
2024-12-26,292.5,60.0,µg/m³,pm25
2024-12-27,157.0,63.5,µg/m³,pm25
2024-12-28,136.5,64.0,µg/m³,pm25
2024-12-29,163.5,63.5,µg/m³,pm25
