day,average,coverage,unit,parameter
2024-03-23,6.8925,100.0,µg/m³,pm25
2024-03-24,3.4125,100.0,µg/m³,pm25
2024-03-25,3.665,100.0,µg/m³,pm25
2024-03-26,3.4675,98.0,µg/m³,pm25
2024-03-27,5.3725000000000005,100.0,µg/m³,pm25
2024-03-28,7.8725000000000005,97.0,µg/m³,pm25
2024-03-29,7.33,100.0,µg/m³,pm25
2024-03-30,4.4375,100.0,µg/m³,pm25
2024-03-31,3.3075,100.0,µg/m³,pm25
2024-04-01,2.985,98.0,µg/m³,pm25
2024-04-02,5.22,100.0,µg/m³,pm25
2024-04-03,7.0175,97.0,µg/m³,pm25
2024-04-04,5.6475,100.0,µg/m³,pm25
2024-04-05,3.1075,100.0,µg/m³,pm25
2024-04-06,3.215,100.0,µg/m³,pm25
2024-04-07,5.8975,100.0,µg/m³,pm25
2024-04-08,5.855,100.0,µg/m³,pm25
2024-04-09,4.605,100.0,µg/m³,pm25
2024-04-10,6.1125,100.0,µg/m³,pm25
2024-04-11,8.762500000000001,100.0,µg/m³,pm25
2024-04-12,7.817500000000001,96.0,µg/m³,pm25
2024-04-13,6.23,100.0,µg/m³,pm25
2024-04-14,5.7075000000000005,100.0,µg/m³,pm25
2024-04-15,4.797499999999999,98.0,µg/m³,pm25
2024-04-16,6.9575,92.75,µg/m³,pm25
2024-04-17,6.5200000000000005,100.0,µg/m³,pm25
2024-04-18,7.642499999999999,100.0,µg/m³,pm25
2024-04-19,7.6475,100.0,µg/m³,pm25
2024-04-20,6.405,100.0,µg/m³,pm25
2024-04-21,8.49,100.0,µg/m³,pm25
2024-04-22,7.6125,100.0,µg/m³,pm25
2024-04-23,4.055,99.0,µg/m³,pm25
2024-04-24,4.1425,100.0,µg/m³,pm25
2024-04-25,4.8774999999999995,100.0,µg/m³,pm25
2024-04-26,6.072500000000001,97.0,µg/m³,pm25
2024-04-27,6.88,100.0,µg/m³,pm25
2024-04-28,5.5925,100.0,µg/m³,pm25
2024-04-29,6.19,100.0,µg/m³,pm25
2024-04-30,6.5975,94.75,µg/m³,pm25
2024-05-01,6.115,98.0,µg/m³,pm25
2024-05-02,5.7475,99.0,µg/m³,pm25
2024-05-03,6.29,100.0,µg/m³,pm25
2024-05-04,7.0600000000000005,100.0,µg/m³,pm25
2024-05-05,5.3,94.75,µg/m³,pm25
2024-05-06,4.7425,100.0,µg/m³,pm25
2024-05-07,4.8625,100.0,µg/m³,pm25
2024-05-08,4.91,96.0,µg/m³,pm25
2024-05-09,3.5650000000000004,97.0,µg/m³,pm25
2024-05-10,5.675000000000001,100.0,µg/m³,pm25
2024-05-11,5.4375,100.0,µg/m³,pm25
2024-05-12,11.0075,100.0,µg/m³,pm25
2024-05-13,6.175,96.0,µg/m³,pm25
2024-05-14,4.4175,97.0,µg/m³,pm25
2024-05-15,4.7725,100.0,µg/m³,pm25
2024-05-16,4.887499999999999,98.0,µg/m³,pm25
2024-05-17,5.2725,100.0,µg/m³,pm25
2024-05-18,5.220000000000001,100.0,µg/m³,pm25
2024-05-19,4.4125,100.0,µg/m³,pm25
2024-05-20,6.0075,100.0,µg/m³,pm25
2024-05-21,5.665,100.0,µg/m³,pm25
2024-05-22,5.995,96.0,µg/m³,pm25
2024-05-23,5.035,100.0,µg/m³,pm25
2024-05-24,6.735,100.0,µg/m³,pm25
2024-05-25,4.62,100.0,µg/m³,pm25
2024-05-26,6.335,100.0,µg/m³,pm25
2024-05-27,6.8525,100.0,µg/m³,pm25
2024-05-28,6.119999999999999,100.0,µg/m³,pm25
2024-05-29,5.74,100.0,µg/m³,pm25
2024-05-30,7.13,93.75,µg/m³,pm25
2024-05-31,6.8325000000000005,98.0,µg/m³,pm25
2024-06-01,4.8,100.0,µg/m³,pm25
2024-06-02,5.0375,100.0,µg/m³,pm25
2024-06-03,5.7575,100.0,µg/m³,pm25
2024-06-04,5.3575,98.0,µg/m³,pm25
2024-06-05,6.7375,100.0,µg/m³,pm25
2024-06-06,7.105,95.0,µg/m³,pm25
2024-06-07,5.74,100.0,µg/m³,pm25
2024-06-08,6.05,100.0,µg/m³,pm25
2024-06-09,4.4325,100.0,µg/m³,pm25
2024-06-10,5.365,100.0,µg/m³,pm25
2024-06-11,5.9725,97.0,µg/m³,pm25
2024-06-12,5.702500000000001,97.0,µg/m³,pm25
2024-06-13,11.675,94.0,µg/m³,pm25
2024-06-14,10.8275,100.0,µg/m³,pm25
2024-06-15,8.7975,100.0,µg/m³,pm25
2024-06-16,7.685,100.0,µg/m³,pm25
2024-06-17,6.925,100.0,µg/m³,pm25
2024-06-18,6.6625,100.0,µg/m³,pm25
2024-06-19,6.6175,97.0,µg/m³,pm25
2024-06-20,10.865,95.75,µg/m³,pm25
2024-06-21,9.442499999999999,100.0,µg/m³,pm25
2024-06-22,3.6875,100.0,µg/m³,pm25
2024-06-23,4.0525,99.0,µg/m³,pm25
2024-06-24,5.245,94.75,µg/m³,pm25
2024-06-25,5.3149999999999995,100.0,µg/m³,pm25
2024-06-26,4.87,98.0,µg/m³,pm25
2024-06-27,4.5225,100.0,µg/m³,pm25
2024-06-28,4.8675,100.0,µg/m³,pm25
2024-06-29,4.875,100.0,µg/m³,pm25
2024-06-30,4.855,100.0,µg/m³,pm25
2024-07-01,5.2425,100.0,µg/m³,pm25
2024-07-02,5.3375,99.0,µg/m³,pm25
2024-07-03,4.592499999999999,100.0,µg/m³,pm25
2024-07-04,9.135,100.0,µg/m³,pm25
2024-07-05,7.14,97.0,µg/m³,pm25
2024-07-06,5.515000000000001,100.0,µg/m³,pm25
2024-07-07,5.109999999999999,100.0,µg/m³,pm25
2024-07-08,7.5,100.0,µg/m³,pm25
2024-07-09,7.1925,94.0,µg/m³,pm25
2024-07-10,7.2,100.0,µg/m³,pm25
2024-07-11,8.907499999999999,100.0,µg/m³,pm25
2024-07-12,14.225,92.75,µg/m³,pm25
2024-07-13,7.647500000000001,100.0,µg/m³,pm25
2024-07-14,20.675,99.0,µg/m³,pm25
2024-07-15,12.3625,100.0,µg/m³,pm25
2024-07-16,6.6025,98.0,µg/m³,pm25
2024-07-17,4.685,100.0,µg/m³,pm25
2024-07-18,4.695,84.75,µg/m³,pm25
2024-07-19,5.78,97.0,µg/m³,pm25
2024-07-20,7.7325,100.0,µg/m³,pm25
2024-07-21,10.4125,100.0,µg/m³,pm25
2024-07-22,9.075,98.0,µg/m³,pm25
2024-07-23,7.2975,97.0,µg/m³,pm25
2024-07-24,7.4875,100.0,µg/m³,pm25
2024-07-25,10.0225,100.0,µg/m³,pm25
2024-07-26,10.0375,100.0,µg/m³,pm25
2024-07-27,10.67,100.0,µg/m³,pm25
2024-07-28,10.0275,100.0,µg/m³,pm25
2024-07-29,7.25,98.0,µg/m³,pm25
2024-07-30,6.455,100.0,µg/m³,pm25
2024-07-31,6.7125,96.0,µg/m³,pm25
2024-08-01,4.595,97.0,µg/m³,pm25
2024-08-02,6.465,100.0,µg/m³,pm25
2024-08-03,4.485,100.0,µg/m³,pm25
2024-08-04,5.49,100.0,µg/m³,pm25
2024-08-05,6.61,88.5,µg/m³,pm25
2024-08-06,6.27,97.0,µg/m³,pm25
2024-08-07,4.16,97.0,µg/m³,pm25
2024-08-08,4.7275,95.75,µg/m³,pm25
2024-08-09,4.3225,100.0,µg/m³,pm25
2024-08-10,6.0975,100.0,µg/m³,pm25
2024-08-11,6.21375,83.25,µg/m³,pm25
2024-08-12,5.97,89.75,µg/m³,pm25
2024-08-13,6.5275,100.0,µg/m³,pm25
2024-08-14,5.8525,93.75,µg/m³,pm25
2024-08-15,6.005,94.75,µg/m³,pm25
2024-08-16,4.7125,100.0,µg/m³,pm25
2024-08-17,3.8975,100.0,µg/m³,pm25
2024-08-18,4.585,100.0,µg/m³,pm25
2024-08-19,5.2675,97.0,µg/m³,pm25
2024-08-20,5.7725,100.0,µg/m³,pm25
2024-08-21,3.4450000000000003,100.0,µg/m³,pm25
2024-08-22,3.94,97.0,µg/m³,pm25
2024-08-23,4.22,100.0,µg/m³,pm25
2024-08-24,3.37,100.0,µg/m³,pm25
2024-08-25,3.1574999999999998,100.0,µg/m³,pm25
2024-08-26,6.685,100.0,µg/m³,pm25
2024-08-27,6.9075,100.0,µg/m³,pm25
2024-08-28,3.2325,97.0,µg/m³,pm25
2024-08-29,3.9275,95.75,µg/m³,pm25
2024-08-30,4.7275,100.0,µg/m³,pm25
2024-08-31,3.6375,100.0,µg/m³,pm25
2024-09-01,4.5025,100.0,µg/m³,pm25
2024-09-02,6.2075000000000005,100.0,µg/m³,pm25
2024-09-03,4.7225,95.75,µg/m³,pm25
2024-09-04,5.405,100.0,µg/m³,pm25
2024-09-05,6.8,91.5,µg/m³,pm25
2024-09-06,5.952500000000001,100.0,µg/m³,pm25
2024-09-07,5.25,100.0,µg/m³,pm25
2024-09-08,4.6925,100.0,µg/m³,pm25
2024-09-09,6.925,100.0,µg/m³,pm25
2024-09-10,6.8125,98.0,µg/m³,pm25
2024-09-11,12.95,100.0,µg/m³,pm25
2024-09-12,5.62,97.0,µg/m³,pm25
2024-09-13,5.3025,100.0,µg/m³,pm25
2024-09-14,5.8425,100.0,µg/m³,pm25
2024-09-15,4.795,100.0,µg/m³,pm25
2024-09-16,3.54,100.0,µg/m³,pm25
2024-09-17,4.205,95.0,µg/m³,pm25
2024-09-18,5.16,100.0,µg/m³,pm25
2024-09-19,5.2175,100.0,µg/m³,pm25
2024-09-20,4.5575,100.0,µg/m³,pm25
2024-09-21,5.3225,94.75,µg/m³,pm25
2024-09-22,8.65,91.75,µg/m³,pm25
2024-09-23,8.46,100.0,µg/m³,pm25
2024-09-24,7.8425,97.0,µg/m³,pm25
2024-09-25,7.4825,100.0,µg/m³,pm25
2024-09-26,7.62,97.0,µg/m³,pm25
2024-09-27,9.897499999999999,100.0,µg/m³,pm25
2024-09-28,7.4375,100.0,µg/m³,pm25
2024-09-29,5.6274999999999995,100.0,µg/m³,pm25
2024-09-30,8.379999999999999,97.0,µg/m³,pm25
2024-10-01,8.185,95.75,µg/m³,pm25
2024-10-02,13.345,100.0,µg/m³,pm25
2024-10-03,10.3425,100.0,µg/m³,pm25
2024-10-04,11.8825,100.0,µg/m³,pm25
2024-10-05,10.4375,100.0,µg/m³,pm25
2024-10-06,9.0775,100.0,µg/m³,pm25
2024-10-07,9.56,100.0,µg/m³,pm25
2024-10-08,9.1125,94.0,µg/m³,pm25
2024-10-09,10.2125,100.0,µg/m³,pm25
2024-10-10,10.370000000000001,100.0,µg/m³,pm25
2024-10-11,12.0125,100.0,µg/m³,pm25
2024-10-12,12.2275,100.0,µg/m³,pm25
2024-10-13,7.8999999999999995,100.0,µg/m³,pm25
2024-10-14,7.3375,100.0,µg/m³,pm25
2024-10-15,6.975,94.0,µg/m³,pm25
2024-10-16,6.255,100.0,µg/m³,pm25
2024-10-17,4.62,100.0,µg/m³,pm25
2024-10-18,6.5675,100.0,µg/m³,pm25
2024-10-19,4.0025,100.0,µg/m³,pm25
2024-10-20,9.12,100.0,µg/m³,pm25
2024-10-21,8.645,100.0,µg/m³,pm25
2024-10-22,9.05,97.0,µg/m³,pm25
2024-10-23,7.87,97.0,µg/m³,pm25
2024-10-24,9.7075,100.0,µg/m³,pm25
2024-10-25,10.1925,100.0,µg/m³,pm25
2024-10-26,11.1075,100.0,µg/m³,pm25
2024-10-27,10.2625,100.0,µg/m³,pm25
2024-10-28,9.2975,97.0,µg/m³,pm25
2024-10-29,6.27,97.0,µg/m³,pm25
2024-10-30,7.0225,100.0,µg/m³,pm25
2024-10-31,8.9625,100.0,µg/m³,pm25
2024-11-01,13.8325,100.0,µg/m³,pm25
2024-11-02,11.13,98.0,µg/m³,pm25
2024-11-03,5.8375,94.75,µg/m³,pm25
2024-11-04,4.9725,100.0,µg/m³,pm25
2024-11-05,9.3225,100.0,µg/m³,pm25
2024-11-06,7.029999999999999,79.5,µg/m³,pm25
2024-11-07,6.5675,94.75,µg/m³,pm25
2024-11-08,10.887500000000001,91.75,µg/m³,pm25
2024-11-09,15.5775,100.0,µg/m³,pm25
2024-11-10,18.55,100.0,µg/m³,pm25
2024-11-11,17.525,100.0,µg/m³,pm25
2024-11-12,12.282499999999999,97.0,µg/m³,pm25
2024-11-13,11.295,97.0,µg/m³,pm25
2024-11-14,14.040000000000001,100.0,µg/m³,pm25
2024-11-15,12.3675,100.0,µg/m³,pm25
2024-11-16,10.817499999999999,100.0,µg/m³,pm25
2024-11-17,12.325,100.0,µg/m³,pm25
2024-11-18,7.9325,100.0,µg/m³,pm25
2024-11-19,12.0,97.0,µg/m³,pm25
2024-11-20,16.2325,94.75,µg/m³,pm25
2024-11-21,15.3775,100.0,µg/m³,pm25
2024-11-22,18.925,100.0,µg/m³,pm25
2024-11-23,22.175,100.0,µg/m³,pm25
2024-11-24,16.1,100.0,µg/m³,pm25
2024-11-25,10.8375,97.0,µg/m³,pm25
2024-11-26,12.145,95.0,µg/m³,pm25
2024-11-27,12.75,100.0,µg/m³,pm25
2024-11-28,16.675,100.0,µg/m³,pm25
2024-11-29,18.322499999999998,100.0,µg/m³,pm25
2024-11-30,13.8825,100.0,µg/m³,pm25
2024-12-01,17.942500000000003,100.0,µg/m³,pm25
2024-12-02,16.375,100.0,µg/m³,pm25
2024-12-03,13.54,94.0,µg/m³,pm25
2024-12-04,15.600000000000001,100.0,µg/m³,pm25
2024-12-05,19.4,100.0,µg/m³,pm25
2024-12-06,11.2575,100.0,µg/m³,pm25
2024-12-07,15.255,100.0,µg/m³,pm25
2024-12-08,19.475,100.0,µg/m³,pm25
2024-12-09,14.307500000000001,97.0,µg/m³,pm25
2024-12-10,4.7275,89.5,µg/m³,pm25
2024-12-11,12.41,87.5,µg/m³,pm25
2024-12-12,12.75,98.0,µg/m³,pm25
2024-12-13,13.785,100.0,µg/m³,pm25
2024-12-14,20.6,99.0,µg/m³,pm25
2024-12-15,23.975,100.0,µg/m³,pm25
2024-12-16,19.3,100.0,µg/m³,pm25
2024-12-17,24.3,100.0,µg/m³,pm25
2024-12-18,20.625,100.0,µg/m³,pm25
2024-12-19,14.9625,81.25,µg/m³,pm25
2024-12-20,17.525,86.5,µg/m³,pm25
2024-12-21,23.45,100.0,µg/m³,pm25
2024-12-22,23.45,100.0,µg/m³,pm25
2024-12-23,27.275,100.0,µg/m³,pm25
2024-12-24,29.7,100.0,µg/m³,pm25
2024-12-25,30.525,100.0,µg/m³,pm25
2024-12-26,15.875,100.0,µg/m³,pm25
2024-12-27,15.975,100.0,µg/m³,pm25
2024-12-28,19.075,100.0,µg/m³,pm25
2024-12-29,21.25,100.0,µg/m³,pm25
2024-12-30,18.825,100.0,µg/m³,pm25
