day,average,coverage,unit,parameter
2024-05-21,8.344,100.0,µg/m³,pm25
2024-05-22,8.290000000000001,98.4,µg/m³,pm25
2024-05-23,7.322,98.4,µg/m³,pm25
2024-05-24,7.694,98.4,µg/m³,pm25
2024-05-25,4.022,92.6,µg/m³,pm25
2024-05-26,5.84,91.6,µg/m³,pm25
2024-05-27,6.388,92.6,µg/m³,pm25
2024-05-28,6.548,87.6,µg/m³,pm25
2024-05-29,6.403999999999999,81.6,µg/m³,pm25
2024-05-30,8.128,100.0,µg/m³,pm25
2024-05-31,9.898,100.0,µg/m³,pm25
2024-06-01,8.738,100.0,µg/m³,pm25
2024-06-02,8.782,99.2,µg/m³,pm25
2024-06-03,4.587999999999999,97.6,µg/m³,pm25
2024-06-04,10.318000000000001,99.2,µg/m³,pm25
2024-06-05,14.24,100.0,µg/m³,pm25
2024-06-06,13.64,99.2,µg/m³,pm25
2024-06-07,11.524,99.2,µg/m³,pm25
2024-06-08,10.984,100.0,µg/m³,pm25
2024-06-09,7.526000000000001,100.0,µg/m³,pm25
2024-06-10,10.692,98.4,µg/m³,pm25
2024-06-11,15.38,100.0,µg/m³,pm25
2024-06-12,18.52,98.4,µg/m³,pm25
2024-06-13,9.298,96.8,µg/m³,pm25
2024-06-14,8.958,100.0,µg/m³,pm25
2024-06-15,5.412,95.0,µg/m³,pm25
2024-06-16,5.464,96.6,µg/m³,pm25
2024-06-17,7.05,88.4,µg/m³,pm25
2024-06-18,9.766,100.0,µg/m³,pm25
2024-06-19,12.708,100.0,µg/m³,pm25
2024-06-20,10.588,99.2,µg/m³,pm25
2024-06-21,13.74,100.0,µg/m³,pm25
2024-06-22,19.34,100.0,µg/m³,pm25
2024-06-23,13.38,100.0,µg/m³,pm25
2024-06-24,10.894,99.2,µg/m³,pm25
2024-06-25,9.245999999999999,97.6,µg/m³,pm25
2024-06-26,5.058,100.0,µg/m³,pm25
2024-06-27,3.8240000000000003,100.0,µg/m³,pm25
2024-06-28,7.062,100.0,µg/m³,pm25
2024-06-29,12.66,100.0,µg/m³,pm25
2024-06-30,8.414,100.0,µg/m³,pm25
2024-07-01,7.186,93.4,µg/m³,pm25
2024-07-02,9.226,100.0,µg/m³,pm25
2024-07-03,18.46,96.8,µg/m³,pm25
2024-07-04,26.0,96.8,µg/m³,pm25
2024-07-05,18.98,100.0,µg/m³,pm25
2024-07-06,20.759999999999998,98.4,µg/m³,pm25
2024-07-07,22.6,100.0,µg/m³,pm25
2024-07-08,15.34,98.4,µg/m³,pm25
2024-07-09,12.342,89.2,µg/m³,pm25
2024-07-10,16.259999999999998,99.2,µg/m³,pm25
2024-07-11,20.5,98.4,µg/m³,pm25
2024-07-12,18.919999999999998,99.2,µg/m³,pm25
2024-07-13,19.740000000000002,100.0,µg/m³,pm25
2024-07-14,10.408,100.0,µg/m³,pm25
2024-07-15,10.186,97.6,µg/m³,pm25
2024-07-16,9.058,96.8,µg/m³,pm25
2024-07-17,6.708,95.8,µg/m³,pm25
2024-07-18,9.822,92.8,µg/m³,pm25
2024-07-19,14.62,95.0,µg/m³,pm25
2024-07-20,15.48,98.4,µg/m³,pm25
2024-07-21,12.780000000000001,97.6,µg/m³,pm25
2024-07-22,15.959999999999999,98.4,µg/m³,pm25
2024-07-23,14.5,100.0,µg/m³,pm25
2024-07-24,10.062000000000001,99.2,µg/m³,pm25
2024-07-25,9.106,100.0,µg/m³,pm25
2024-07-26,8.256,100.0,µg/m³,pm25
2024-07-27,10.032,99.2,µg/m³,pm25
2024-07-28,10.742,100.0,µg/m³,pm25
2024-07-29,12.530000000000001,100.0,µg/m³,pm25
2024-07-30,13.080000000000002,100.0,µg/m³,pm25
2024-07-31,7.586,100.0,µg/m³,pm25
2024-08-01,14.02,99.2,µg/m³,pm25
2024-08-02,9.803999999999998,100.0,µg/m³,pm25
2024-08-03,14.040000000000001,100.0,µg/m³,pm25
2024-08-04,10.47,100.0,µg/m³,pm25
2024-08-05,18.14,98.4,µg/m³,pm25
2024-08-06,18.32,99.2,µg/m³,pm25
2024-08-07,16.04,100.0,µg/m³,pm25
2024-08-08,10.33,90.33333333333333,µg/m³,pm25
2024-08-09,20.216666666666665,98.66666666666667,µg/m³,pm25
2024-08-10,9.971666666666666,100.0,µg/m³,pm25
2024-08-11,9.49,98.66666666666667,µg/m³,pm25
2024-08-12,10.261666666666667,100.0,µg/m³,pm25
2024-08-13,6.170333333333333,100.0,µg/m³,pm25
2024-08-14,6.200166666666667,98.66666666666667,µg/m³,pm25
2024-08-15,4.7394,99.33333333333333,µg/m³,pm25
2024-08-16,6.022833333333334,100.0,µg/m³,pm25
2024-08-17,4.889333333333333,100.0,µg/m³,pm25
2024-08-18,3.656833333333333,100.0,µg/m³,pm25
2024-08-19,6.641166666666667,98.0,µg/m³,pm25
2024-08-20,6.4623333333333335,100.0,µg/m³,pm25
2024-08-21,4.547833333333334,99.33333333333333,µg/m³,pm25
2024-08-22,6.456666666666667,100.0,µg/m³,pm25
2024-08-23,9.015,100.0,µg/m³,pm25
2024-08-24,7.851666666666667,100.0,µg/m³,pm25
2024-08-25,8.578333333333333,100.0,µg/m³,pm25
2024-08-26,12.138333333333334,100.0,µg/m³,pm25
2024-08-27,12.761666666666665,87.66666666666667,µg/m³,pm25
2024-08-28,13.285000000000002,89.0,µg/m³,pm25
2024-08-29,12.053333333333333,100.0,µg/m³,pm25
2024-08-30,13.299999999999999,100.0,µg/m³,pm25
2024-08-31,15.008333333333333,100.0,µg/m³,pm25
2024-09-01,18.983333333333334,100.0,µg/m³,pm25
2024-09-02,7.808333333333334,91.0,µg/m³,pm25
2024-09-03,12.706666666666665,97.33333333333333,µg/m³,pm25
2024-09-04,13.174999999999999,96.0,µg/m³,pm25
2024-09-05,12.765,92.5,µg/m³,pm25
2024-09-06,12.319999999999999,94.2,µg/m³,pm25
2024-09-07,9.774000000000001,100.0,µg/m³,pm25
2024-09-08,8.356,100.0,µg/m³,pm25
2024-09-09,9.288,99.2,µg/m³,pm25
2024-09-10,10.72,97.6,µg/m³,pm25
2024-09-11,8.139999999999999,99.2,µg/m³,pm25
2024-09-12,5.988,97.6,µg/m³,pm25
2024-09-13,12.306000000000001,96.6,µg/m³,pm25
2024-09-14,11.338,100.0,µg/m³,pm25
2024-09-15,6.324,100.0,µg/m³,pm25
2024-09-16,6.542,99.2,µg/m³,pm25
2024-09-17,9.8,99.2,µg/m³,pm25
2024-09-18,11.168000000000001,98.4,µg/m³,pm25
2024-09-19,8.462,100.0,µg/m³,pm25
2024-09-20,10.636,100.0,µg/m³,pm25
2024-09-21,13.280000000000001,100.0,µg/m³,pm25
2024-09-22,12.598,100.0,µg/m³,pm25
2024-09-23,14.6,100.0,µg/m³,pm25
2024-09-24,18.46,100.0,µg/m³,pm25
2024-09-25,14.88,97.6,µg/m³,pm25
2024-09-26,13.151999999999997,100.0,µg/m³,pm25
2024-09-27,14.26,99.2,µg/m³,pm25
2024-09-28,14.74,100.0,µg/m³,pm25
2024-09-29,8.664,100.0,µg/m³,pm25
2024-09-30,14.080000000000002,100.0,µg/m³,pm25
2024-10-01,20.6,97.6,µg/m³,pm25
2024-10-02,24.419999999999998,97.6,µg/m³,pm25
2024-10-03,22.06,100.0,µg/m³,pm25
2024-10-04,17.54,100.0,µg/m³,pm25
2024-10-05,13.488,84.2,µg/m³,pm25
2024-10-06,15.559999999999999,88.4,µg/m³,pm25
2024-10-07,20.64,74.8,µg/m³,pm25
2024-10-08,17.880000000000003,97.6,µg/m³,pm25
2024-10-09,15.6,100.0,µg/m³,pm25
2024-10-10,14.174000000000001,100.0,µg/m³,pm25
2024-10-11,13.344,100.0,µg/m³,pm25
2024-10-12,7.242,100.0,µg/m³,pm25
2024-10-13,10.504,100.0,µg/m³,pm25
2024-10-14,17.28,95.0,µg/m³,pm25
2024-10-15,12.648,98.4,µg/m³,pm25
2024-10-16,6.678,98.4,µg/m³,pm25
2024-10-17,5.89,99.2,µg/m³,pm25
2024-10-18,9.181999999999999,100.0,µg/m³,pm25
2024-10-19,11.334,100.0,µg/m³,pm25
2024-10-20,11.02,100.0,µg/m³,pm25
2024-10-21,12.48,100.0,µg/m³,pm25
2024-10-22,15.059999999999999,100.0,µg/m³,pm25
2024-10-23,13.459999999999999,100.0,µg/m³,pm25
2024-10-24,15.1,100.0,µg/m³,pm25
2024-10-25,22.96,86.6,µg/m³,pm25
2024-10-26,24.525,100.0,µg/m³,pm25
2024-10-27,25.35,100.0,µg/m³,pm25
2024-10-28,3.732,92.6,µg/m³,pm25
2024-10-29,5.456,100.0,µg/m³,pm25
2024-10-30,10.440000000000001,100.0,µg/m³,pm25
2024-10-31,8.892,100.0,µg/m³,pm25
2024-11-01,10.212,100.0,µg/m³,pm25
2024-11-02,10.680000000000001,100.0,µg/m³,pm25
2024-11-03,14.540000000000001,100.0,µg/m³,pm25
2024-11-04,17.16,99.2,µg/m³,pm25
2024-11-05,16.94,99.2,µg/m³,pm25
2024-11-06,18.119999999999997,98.4,µg/m³,pm25
2024-11-07,17.240000000000002,99.2,µg/m³,pm25
2024-11-08,18.580000000000002,100.0,µg/m³,pm25
2024-11-09,24.96,100.0,µg/m³,pm25
2024-11-10,28.880000000000003,100.0,µg/m³,pm25
2024-11-11,17.8,99.2,µg/m³,pm25
2024-11-12,20.259999999999998,99.2,µg/m³,pm25
2024-11-13,25.5,100.0,µg/m³,pm25
2024-11-14,18.54,100.0,µg/m³,pm25
2024-11-15,8.204,100.0,µg/m³,pm25
2024-11-16,22.52,100.0,µg/m³,pm25
2024-11-17,28.919999999999998,100.0,µg/m³,pm25
2024-11-18,11.998,99.2,µg/m³,pm25
2024-11-19,14.280000000000001,98.4,µg/m³,pm25
2024-11-20,11.9,98.4,µg/m³,pm25
2024-11-21,10.912,100.0,µg/m³,pm25
2024-11-22,11.947999999999999,96.8,µg/m³,pm25
2024-11-23,7.486,99.2,µg/m³,pm25
2024-11-24,13.018,99.2,µg/m³,pm25
2024-11-25,6.718000000000001,96.6,µg/m³,pm25
2024-11-26,7.178,100.0,µg/m³,pm25
2024-11-27,18.16,89.2,µg/m³,pm25
2024-11-28,24.3,100.0,µg/m³,pm25
2024-11-29,27.55,100.0,µg/m³,pm25
2024-11-30,33.15,100.0,µg/m³,pm25
2024-12-01,41.875,100.0,µg/m³,pm25
2024-12-02,45.120000000000005,91.8,µg/m³,pm25
2024-12-03,52.760000000000005,100.0,µg/m³,pm25
2024-12-04,56.739999999999995,100.0,µg/m³,pm25
2024-12-05,61.94,99.2,µg/m³,pm25
2024-12-06,67.52000000000001,100.0,µg/m³,pm25
2024-12-07,64.88,100.0,µg/m³,pm25
2024-12-08,55.94,100.0,µg/m³,pm25
2024-12-09,46.64,100.0,µg/m³,pm25
2024-12-10,36.4,99.2,µg/m³,pm25
2024-12-11,39.260000000000005,99.2,µg/m³,pm25
2024-12-12,25.880000000000003,100.0,µg/m³,pm25
2024-12-13,13.758,99.2,µg/m³,pm25
2024-12-14,5.156000000000001,99.2,µg/m³,pm25
2024-12-15,17.36,98.4,µg/m³,pm25
2024-12-16,13.794,87.6,µg/m³,pm25
2024-12-17,9.41,91.6,µg/m³,pm25
2024-12-18,27.320000000000004,89.2,µg/m³,pm25
2024-12-19,35.9,100.0,µg/m³,pm25
2024-12-20,27.95,100.0,µg/m³,pm25
2024-12-21,32.95,100.0,µg/m³,pm25
2024-12-22,32.025,100.0,µg/m³,pm25
2024-12-23,30.125,100.0,µg/m³,pm25
2024-12-24,11.36,100.0,µg/m³,pm25
2024-12-25,23.7,100.0,µg/m³,pm25
2024-12-26,17.46,91.6,µg/m³,pm25
2024-12-27,15.01,100.0,µg/m³,pm25
2024-12-28,20.419999999999998,100.0,µg/m³,pm25
2024-12-29,21.28,100.0,µg/m³,pm25
2024-12-30,10.708,95.2,µg/m³,pm25
