day,average,coverage,unit,parameter
2024-02-29,7.33,98.0,µg/m³,pm25
2024-03-01,1.3900000000000001,98.0,µg/m³,pm25
2024-03-02,1.305,96.0,µg/m³,pm25
2024-03-03,1.4700000000000002,94.0,µg/m³,pm25
2024-03-04,2.67,96.0,µg/m³,pm25
2024-03-05,7.8100000000000005,98.0,µg/m³,pm25
2024-03-06,5.325,94.0,µg/m³,pm25
2024-03-07,4.895,94.0,µg/m³,pm25
2024-03-08,6.525,96.0,µg/m³,pm25
2024-03-09,10.48,51.0,µg/m³,pm25
2024-03-10,9.12,96.0,µg/m³,pm25
2024-03-11,5.05,98.0,µg/m³,pm25
2024-03-12,3.675,98.0,µg/m³,pm25
2024-03-13,5.08,94.0,µg/m³,pm25
2024-03-14,6.37,96.0,µg/m³,pm25
2024-03-15,7.2,98.0,µg/m³,pm25
2024-03-16,7.78,96.0,µg/m³,pm25
2024-03-17,6.525,98.0,µg/m³,pm25
2024-03-18,11.165,96.0,µg/m³,pm25
2024-03-19,10.445,73.0,µg/m³,pm25
2024-03-20,7.55,23.0,µg/m³,pm25
2024-03-21,7.23,94.0,µg/m³,pm25
2024-03-22,7.105,100.0,µg/m³,pm25
2024-03-23,2.325,94.0,µg/m³,pm25
2024-03-24,2.515,96.0,µg/m³,pm25
2024-03-25,2.935,100.0,µg/m³,pm25
2024-03-26,3.08,69.0,µg/m³,pm25
2024-03-27,5.96,75.0,µg/m³,pm25
2024-03-28,2.145,100.0,µg/m³,pm25
2024-03-29,4.42,100.0,µg/m³,pm25
2024-03-30,1.179,96.0,µg/m³,pm25
2024-03-31,1.83,94.0,µg/m³,pm25
2024-04-01,4.27,100.0,µg/m³,pm25
2024-04-02,7.565,100.0,µg/m³,pm25
2024-04-03,9.025,100.0,µg/m³,pm25
2024-04-04,3.015,98.0,µg/m³,pm25
2024-04-05,3.325,98.0,µg/m³,pm25
2024-04-06,5.105,100.0,µg/m³,pm25
2024-04-07,5.775,100.0,µg/m³,pm25
2024-04-08,6.275,100.0,µg/m³,pm25
2024-04-09,9.19,98.0,µg/m³,pm25
2024-04-10,12.65,100.0,µg/m³,pm25
2024-04-11,17.5,100.0,µg/m³,pm25
2024-04-12,15.25,100.0,µg/m³,pm25
2024-04-13,6.21,100.0,µg/m³,pm25
2024-04-14,3.605,100.0,µg/m³,pm25
2024-04-15,6.835,100.0,µg/m³,pm25
2024-04-16,9.79,98.0,µg/m³,pm25
2024-04-17,18.950000000000003,100.0,µg/m³,pm25
2024-04-18,24.049999999999997,98.0,µg/m³,pm25
2024-04-19,13.114999999999998,100.0,µg/m³,pm25
2024-04-20,9.855,100.0,µg/m³,pm25
2024-04-21,7.5649999999999995,100.0,µg/m³,pm25
2024-04-22,13.85,100.0,µg/m³,pm25
2024-04-23,6.5,100.0,µg/m³,pm25
2024-04-24,9.415,100.0,µg/m³,pm25
2024-04-25,5.859999999999999,98.0,µg/m³,pm25
2024-04-26,3.395,100.0,µg/m³,pm25
2024-04-27,4.48,100.0,µg/m³,pm25
2024-04-28,4.71,100.0,µg/m³,pm25
2024-04-29,4.575,96.0,µg/m³,pm25
2024-04-30,7.275,100.0,µg/m³,pm25
2024-05-01,6.025,100.0,µg/m³,pm25
2024-05-02,7.09,98.0,µg/m³,pm25
2024-05-03,4.955,98.0,µg/m³,pm25
2024-05-04,3.605,100.0,µg/m³,pm25
2024-05-05,4.105,100.0,µg/m³,pm25
2024-05-06,5.02,100.0,µg/m³,pm25
2024-05-07,4.98,100.0,µg/m³,pm25
2024-05-08,6.02,100.0,µg/m³,pm25
2024-05-09,8.46,100.0,µg/m³,pm25
2024-05-10,8.65,100.0,µg/m³,pm25
2024-05-11,8.205,100.0,µg/m³,pm25
2024-05-12,7.355,100.0,µg/m³,pm25
2024-05-13,6.545,96.0,µg/m³,pm25
2024-05-14,8.105,100.0,µg/m³,pm25
2024-05-15,10.15,100.0,µg/m³,pm25
2024-05-16,9.465,98.0,µg/m³,pm25
2024-05-17,9.165,100.0,µg/m³,pm25
2024-05-18,7.23,100.0,µg/m³,pm25
2024-05-19,7.130000000000001,100.0,µg/m³,pm25
2024-05-20,8.23,100.0,µg/m³,pm25
2024-05-21,8.754999999999999,98.0,µg/m³,pm25
2024-05-22,7.835,100.0,µg/m³,pm25
2024-05-23,6.955,91.5,µg/m³,pm25
2024-05-24,8.585,100.0,µg/m³,pm25
2024-05-25,4.295,100.0,µg/m³,pm25
2024-05-26,5.23,100.0,µg/m³,pm25
2024-05-27,7.5,100.0,µg/m³,pm25
2024-05-28,6.895,100.0,µg/m³,pm25
2024-05-29,6.045,98.0,µg/m³,pm25
2024-05-30,7.69,100.0,µg/m³,pm25
2024-05-31,9.49,100.0,µg/m³,pm25
2024-06-01,9.440000000000001,100.0,µg/m³,pm25
2024-06-02,7.105,100.0,µg/m³,pm25
2024-06-03,5.105,100.0,µg/m³,pm25
2024-06-04,8.095,69.0,µg/m³,pm25
2024-06-05,17.7,100.0,µg/m³,pm25
2024-06-06,12.7,96.0,µg/m³,pm25
2024-06-07,10.5,100.0,µg/m³,pm25
2024-06-08,11.5,100.0,µg/m³,pm25
2024-06-09,7.45,75.0,µg/m³,pm25
2024-06-10,12.35,100.0,µg/m³,pm25
2024-06-11,17.8,100.0,µg/m³,pm25
2024-06-12,17.65,100.0,µg/m³,pm25
2024-06-13,11.9,96.0,µg/m³,pm25
2024-06-14,11.49,100.0,µg/m³,pm25
2024-06-15,7.785,100.0,µg/m³,pm25
2024-06-16,8.73,100.0,µg/m³,pm25
2024-06-17,8.585,100.0,µg/m³,pm25
2024-06-18,11.395,100.0,µg/m³,pm25
2024-06-19,12.235,100.0,µg/m³,pm25
2024-06-20,11.18,98.0,µg/m³,pm25
2024-06-21,14.15,100.0,µg/m³,pm25
2024-06-22,18.45,100.0,µg/m³,pm25
2024-06-23,12.600000000000001,98.0,µg/m³,pm25
2024-06-24,10.815,100.0,µg/m³,pm25
2024-06-25,11.745,100.0,µg/m³,pm25
2024-06-26,8.39,100.0,µg/m³,pm25
2024-06-27,6.5,98.0,µg/m³,pm25
2024-06-28,9.025,100.0,µg/m³,pm25
2024-06-29,13.425,100.0,µg/m³,pm25
2024-06-30,9.745,100.0,µg/m³,pm25
2024-07-01,9.04,100.0,µg/m³,pm25
2024-07-02,12.5,100.0,µg/m³,pm25
2024-07-03,16.7,100.0,µg/m³,pm25
2024-07-04,24.3,100.0,µg/m³,pm25
2024-07-05,21.5,77.0,µg/m³,pm25
2024-07-06,21.8,100.0,µg/m³,pm25
2024-07-07,22.0,100.0,µg/m³,pm25
2024-07-08,17.3,100.0,µg/m³,pm25
2024-07-09,19.5,100.0,µg/m³,pm25
2024-07-10,19.6,100.0,µg/m³,pm25
2024-07-11,21.5,100.0,µg/m³,pm25
2024-07-12,21.1,100.0,µg/m³,pm25
2024-07-13,21.0,100.0,µg/m³,pm25
2024-07-14,17.9,100.0,µg/m³,pm25
2024-07-15,11.8,45.5,µg/m³,pm25
2024-07-16,10.6,100.0,µg/m³,pm25
2024-07-17,7.855,71.0,µg/m³,pm25
2024-07-18,10.05,94.0,µg/m³,pm25
2024-07-19,13.1,98.0,µg/m³,pm25
2024-07-20,13.1,100.0,µg/m³,pm25
2024-07-21,10.85,100.0,µg/m³,pm25
2024-07-22,14.65,100.0,µg/m³,pm25
2024-07-23,13.850000000000001,98.0,µg/m³,pm25
2024-07-24,9.440000000000001,100.0,µg/m³,pm25
2024-07-25,9.315000000000001,100.0,µg/m³,pm25
2024-07-26,8.905000000000001,100.0,µg/m³,pm25
2024-07-27,9.365,100.0,µg/m³,pm25
2024-07-28,10.115,100.0,µg/m³,pm25
2024-07-29,11.65,100.0,µg/m³,pm25
2024-07-30,13.100000000000001,100.0,µg/m³,pm25
2024-07-31,10.219999999999999,98.0,µg/m³,pm25
2024-08-01,16.05,100.0,µg/m³,pm25
2024-08-02,10.745,100.0,µg/m³,pm25
2024-08-03,14.149999999999999,100.0,µg/m³,pm25
2024-08-04,10.895,100.0,µg/m³,pm25
2024-08-05,15.5,100.0,µg/m³,pm25
2024-08-06,16.55,100.0,µg/m³,pm25
2024-08-07,17.85,98.0,µg/m³,pm25
2024-08-08,13.25,100.0,µg/m³,pm25
2024-08-09,17.15,100.0,µg/m³,pm25
2024-08-10,11.765,100.0,µg/m³,pm25
2024-08-11,9.684999999999999,100.0,µg/m³,pm25
2024-08-12,9.315000000000001,100.0,µg/m³,pm25
2024-08-13,7.07,100.0,µg/m³,pm25
2024-08-14,8.620000000000001,100.0,µg/m³,pm25
2024-08-15,3.9175,75.0,µg/m³,pm25
2024-08-16,7.7475,99.0,µg/m³,pm25
2024-08-17,6.0025,100.0,µg/m³,pm25
2024-08-18,4.3975,100.0,µg/m³,pm25
2024-08-19,7.4775,100.0,µg/m³,pm25
2024-08-20,8.4325,100.0,µg/m³,pm25
2024-08-21,7.9325,100.0,µg/m³,pm25
2024-08-22,6.9675,99.0,µg/m³,pm25
2024-08-23,9.2325,100.0,µg/m³,pm25
2024-08-24,9.7475,100.0,µg/m³,pm25
2024-08-25,10.455,100.0,µg/m³,pm25
2024-08-26,15.425,99.0,µg/m³,pm25
2024-08-27,17.225,81.5,µg/m³,pm25
2024-08-28,15.3,83.5,µg/m³,pm25
2024-08-29,12.675,100.0,µg/m³,pm25
2024-08-30,16.975,100.0,µg/m³,pm25
2024-08-31,20.575,100.0,µg/m³,pm25
2024-09-01,24.575,100.0,µg/m³,pm25
2024-09-02,11.82,100.0,µg/m³,pm25
2024-09-03,15.275,98.0,µg/m³,pm25
2024-09-04,17.525,96.0,µg/m³,pm25
2024-09-05,16.4,96.0,µg/m³,pm25
2024-09-06,16.225,85.5,µg/m³,pm25
2024-09-07,14.525,100.0,µg/m³,pm25
2024-09-08,11.6325,100.0,µg/m³,pm25
2024-09-09,9.8375,97.0,µg/m³,pm25
2024-09-10,10.334999999999999,93.0,µg/m³,pm25
2024-09-11,8.765,98.0,µg/m³,pm25
2024-09-12,5.14,94.0,µg/m³,pm25
2024-09-13,9.33,91.5,µg/m³,pm25
2024-09-14,10.375,100.0,µg/m³,pm25
2024-09-15,8.555,100.0,µg/m³,pm25
2024-09-16,5.965,100.0,µg/m³,pm25
2024-09-17,8.6375,100.0,µg/m³,pm25
2024-09-18,10.74,100.0,µg/m³,pm25
2024-09-19,11.745000000000001,88.5,µg/m³,pm25
2024-09-20,11.593333333333334,98.66666666666667,µg/m³,pm25
2024-09-21,13.666666666666666,100.0,µg/m³,pm25
2024-09-22,16.3,100.0,µg/m³,pm25
2024-09-23,18.066666666666666,98.66666666666667,µg/m³,pm25
2024-09-24,19.099999999999998,100.0,µg/m³,pm25
2024-09-25,13.666666666666666,100.0,µg/m³,pm25
2024-09-26,14.6,100.0,µg/m³,pm25
2024-09-27,17.033333333333335,100.0,µg/m³,pm25
2024-09-28,17.099999999999998,100.0,µg/m³,pm25
2024-09-29,12.6,100.0,µg/m³,pm25
2024-09-30,14.866666666666667,100.0,µg/m³,pm25
2024-10-01,19.2,100.0,µg/m³,pm25
2024-10-02,20.96666666666667,100.0,µg/m³,pm25
2024-10-03,20.666666666666668,100.0,µg/m³,pm25
2024-10-04,19.666666666666668,100.0,µg/m³,pm25
2024-10-05,14.833333333333334,73.66666666666667,µg/m³,pm25
2024-10-06,14.266666666666666,77.66666666666667,µg/m³,pm25
2024-10-07,17.433333333333334,84.66666666666667,µg/m³,pm25
2024-10-08,18.233333333333334,98.66666666666667,µg/m³,pm25
2024-10-09,15.766666666666666,100.0,µg/m³,pm25
2024-10-10,12.533333333333333,100.0,µg/m³,pm25
2024-10-11,17.866666666666667,98.66666666666667,µg/m³,pm25
2024-10-12,13.903333333333334,100.0,µg/m³,pm25
2024-10-13,13.443333333333333,100.0,µg/m³,pm25
2024-10-14,17.400000000000002,94.33333333333333,µg/m³,pm25
2024-10-15,19.400000000000002,98.66666666666667,µg/m³,pm25
2024-10-16,13.903333333333334,100.0,µg/m³,pm25
2024-10-17,6.463333333333334,100.0,µg/m³,pm25
2024-10-18,9.153333333333334,100.0,µg/m³,pm25
2024-10-19,10.806666666666667,100.0,µg/m³,pm25
2024-10-20,11.17,100.0,µg/m³,pm25
2024-10-21,12.306666666666667,98.66666666666667,µg/m³,pm25
2024-10-22,16.733333333333334,100.0,µg/m³,pm25
2024-10-23,16.433333333333334,100.0,µg/m³,pm25
2024-10-24,23.3,97.33333333333333,µg/m³,pm25
2024-10-25,29.400000000000002,100.0,µg/m³,pm25
2024-10-26,29.866666666666664,100.0,µg/m³,pm25
2024-10-27,33.199999999999996,100.0,µg/m³,pm25
2024-10-28,10.729999999999999,100.0,µg/m³,pm25
2024-10-29,7.1066666666666665,100.0,µg/m³,pm25
2024-10-30,11.1175,88.5,µg/m³,pm25
2024-10-31,10.48,100.0,µg/m³,pm25
2024-11-01,14.657499999999999,100.0,µg/m³,pm25
2024-11-02,14.275,100.0,µg/m³,pm25
2024-11-03,22.825000000000003,100.0,µg/m³,pm25
2024-11-04,18.525,99.0,µg/m³,pm25
2024-11-05,21.825000000000003,100.0,µg/m³,pm25
2024-11-06,18.5,99.0,µg/m³,pm25
2024-11-07,19.05,100.0,µg/m³,pm25
2024-11-08,19.4,100.0,µg/m³,pm25
2024-11-09,23.6,100.0,µg/m³,pm25
2024-11-10,30.2,100.0,µg/m³,pm25
2024-11-11,19.475,100.0,µg/m³,pm25
2024-11-12,21.825,100.0,µg/m³,pm25
2024-11-13,32.125,100.0,µg/m³,pm25
2024-11-14,31.95,100.0,µg/m³,pm25
2024-11-15,9.9325,100.0,µg/m³,pm25
2024-11-16,24.85,100.0,µg/m³,pm25
2024-11-17,33.05,100.0,µg/m³,pm25
2024-11-18,21.475,100.0,µg/m³,pm25
2024-11-19,23.15,99.0,µg/m³,pm25
2024-11-20,14.942499999999999,99.0,µg/m³,pm25
2024-11-21,15.004999999999999,99.0,µg/m³,pm25
2024-11-22,16.725,100.0,µg/m³,pm25
2024-11-23,12.7075,100.0,µg/m³,pm25
2024-11-24,20.52,100.0,µg/m³,pm25
2024-11-25,9.01,100.0,µg/m³,pm25
2024-11-26,7.74,100.0,µg/m³,pm25
2024-11-27,21.325,99.0,µg/m³,pm25
2024-11-28,31.025000000000002,100.0,µg/m³,pm25
2024-11-29,27.5,100.0,µg/m³,pm25
2024-11-30,33.825,100.0,µg/m³,pm25
2024-12-01,49.2,100.0,µg/m³,pm25
2024-12-02,50.525,100.0,µg/m³,pm25
2024-12-03,65.45,100.0,µg/m³,pm25
2024-12-04,71.8,100.0,µg/m³,pm25
2024-12-05,77.65,99.0,µg/m³,pm25
2024-12-06,66.125,90.75,µg/m³,pm25
2024-12-07,66.93333333333334,100.0,µg/m³,pm25
2024-12-08,65.63333333333333,100.0,µg/m³,pm25
2024-12-09,48.800000000000004,100.0,µg/m³,pm25
2024-12-10,42.266666666666666,100.0,µg/m³,pm25
2024-12-11,44.53333333333334,98.66666666666667,µg/m³,pm25
2024-12-12,24.3,79.25,µg/m³,pm25
2024-12-13,17.35,99.0,µg/m³,pm25
2024-12-14,4.615,90.75,µg/m³,pm25
2024-12-15,16.966666666666665,100.0,µg/m³,pm25
2024-12-16,21.025,73.25,µg/m³,pm25
2024-12-17,28.6325,100.0,µg/m³,pm25
2024-12-18,33.7,100.0,µg/m³,pm25
2024-12-19,34.95,100.0,µg/m³,pm25
2024-12-20,27.775,100.0,µg/m³,pm25
2024-12-21,28.575000000000003,89.5,µg/m³,pm25
2024-12-22,42.25,89.5,µg/m³,pm25
2024-12-23,35.425,100.0,µg/m³,pm25
2024-12-24,10.5525,91.75,µg/m³,pm25
2024-12-25,19.295,100.0,µg/m³,pm25
2024-12-26,17.799999999999997,100.0,µg/m³,pm25
2024-12-27,19.85,99.0,µg/m³,pm25
2024-12-28,23.7,100.0,µg/m³,pm25
2024-12-29,22.950000000000003,100.0,µg/m³,pm25
2024-12-30,14.217500000000001,98.0,µg/m³,pm25
