day,average,coverage,unit,parameter
2024-02-25,21.5,100.0,µg/m³,pm10
2024-02-26,22.0,100.0,µg/m³,pm10
2024-02-27,19.0,100.0,µg/m³,pm10
2024-02-28,23.0,100.0,µg/m³,pm10
2024-02-29,19.6,100.0,µg/m³,pm10
2024-03-01,9.92,100.0,µg/m³,pm10
2024-03-02,8.04,100.0,µg/m³,pm10
2024-03-03,12.0,96.0,µg/m³,pm10
2024-03-04,18.0,100.0,µg/m³,pm10
2024-03-05,19.6,100.0,µg/m³,pm10
2024-03-06,10.5,83.0,µg/m³,pm10
2024-03-07,11.3,100.0,µg/m³,pm10
2024-03-08,19.5,96.0,µg/m³,pm10
2024-03-09,21.8,51.0,µg/m³,pm10
2024-03-10,16.8,96.0,µg/m³,pm10
2024-03-11,19.2,100.0,µg/m³,pm10
2024-03-12,18.0,100.0,µg/m³,pm10
2024-03-13,22.0,100.0,µg/m³,pm10
2024-03-14,39.0,96.0,µg/m³,pm10
2024-03-15,23.9,100.0,µg/m³,pm10
2024-03-16,18.6,100.0,µg/m³,pm10
2024-03-17,22.6,100.0,µg/m³,pm10
2024-03-18,27.3,100.0,µg/m³,pm10
2024-03-19,25.2,92.0,µg/m³,pm10
2024-03-20,34.6,67.0,µg/m³,pm10
2024-03-21,32.3,100.0,µg/m³,pm10
2024-03-22,34.6,100.0,µg/m³,pm10
2024-03-23,15.3,100.0,µg/m³,pm10
2024-03-24,9.38,100.0,µg/m³,pm10
2024-03-25,15.5,100.0,µg/m³,pm10
2024-03-26,22.4,88.0,µg/m³,pm10
2024-03-27,26.3,100.0,µg/m³,pm10
2024-03-28,24.8,100.0,µg/m³,pm10
2024-03-29,19.4,100.0,µg/m³,pm10
2024-03-30,6.33,100.0,µg/m³,pm10
2024-03-31,4.67,100.0,µg/m³,pm10
2024-04-01,12.6,100.0,µg/m³,pm10
2024-04-02,19.6,100.0,µg/m³,pm10
2024-04-03,22.4,100.0,µg/m³,pm10
2024-04-04,15.4,83.0,µg/m³,pm10
2024-04-05,13.6,38.0,µg/m³,pm10
2024-04-09,17.8,50.0,µg/m³,pm10
2024-04-10,28.4,100.0,µg/m³,pm10
2024-04-11,33.6,100.0,µg/m³,pm10
2024-04-12,22.5,100.0,µg/m³,pm10
2024-04-13,10.9,100.0,µg/m³,pm10
2024-04-14,7.75,100.0,µg/m³,pm10
2024-04-15,11.1,100.0,µg/m³,pm10
2024-04-16,16.8,100.0,µg/m³,pm10
2024-04-17,21.0,100.0,µg/m³,pm10
2024-04-18,30.8,100.0,µg/m³,pm10
2024-04-19,22.9,100.0,µg/m³,pm10
2024-04-20,25.1,100.0,µg/m³,pm10
2024-04-21,25.5,100.0,µg/m³,pm10
2024-04-22,32.9,100.0,µg/m³,pm10
2024-04-23,11.8,100.0,µg/m³,pm10
2024-04-24,17.4,100.0,µg/m³,pm10
2024-04-25,12.7,100.0,µg/m³,pm10
2024-04-26,24.1,100.0,µg/m³,pm10
2024-04-27,20.6,100.0,µg/m³,pm10
2024-04-28,20.6,100.0,µg/m³,pm10
2024-04-29,29.8,100.0,µg/m³,pm10
2024-04-30,31.5,100.0,µg/m³,pm10
2024-05-01,33.0,100.0,µg/m³,pm10
2024-05-02,37.2,100.0,µg/m³,pm10
2024-05-03,26.8,100.0,µg/m³,pm10
2024-05-04,19.3,100.0,µg/m³,pm10
2024-05-05,4.2,42.0,µg/m³,pm10
2024-05-06,18.6,100.0,µg/m³,pm10
2024-05-07,22.1,100.0,µg/m³,pm10
2024-05-08,26.3,88.0,µg/m³,pm10
2024-05-09,32.2,100.0,µg/m³,pm10
2024-05-10,29.2,100.0,µg/m³,pm10
2024-05-11,19.8,100.0,µg/m³,pm10
2024-05-12,22.5,100.0,µg/m³,pm10
2024-05-13,21.1,100.0,µg/m³,pm10
2024-05-14,20.2,100.0,µg/m³,pm10
2024-05-15,16.1,100.0,µg/m³,pm10
2024-05-16,14.3,100.0,µg/m³,pm10
2024-05-17,15.8,100.0,µg/m³,pm10
2024-05-18,12.2,100.0,µg/m³,pm10
2024-05-19,11.3,100.0,µg/m³,pm10
2024-05-20,14.7,100.0,µg/m³,pm10
2024-05-21,27.2,100.0,µg/m³,pm10
2024-05-22,33.6,100.0,µg/m³,pm10
2024-05-23,22.5,100.0,µg/m³,pm10
2024-05-24,26.3,100.0,µg/m³,pm10
2024-05-25,13.4,100.0,µg/m³,pm10
2024-05-26,14.5,100.0,µg/m³,pm10
2024-05-27,23.6,100.0,µg/m³,pm10
2024-05-28,27.1,100.0,µg/m³,pm10
2024-05-29,22.6,100.0,µg/m³,pm10
2024-05-30,32.0,100.0,µg/m³,pm10
2024-05-31,32.8,100.0,µg/m³,pm10
2024-06-01,21.2,100.0,µg/m³,pm10
2024-06-02,13.3,100.0,µg/m³,pm10
2024-06-03,18.8,100.0,µg/m³,pm10
2024-06-04,25.8,100.0,µg/m³,pm10
2024-06-05,32.8,100.0,µg/m³,pm10
2024-06-06,25.7,100.0,µg/m³,pm10
2024-06-07,14.5,92.0,µg/m³,pm10
2024-06-08,13.4,100.0,µg/m³,pm10
2024-06-09,11.3,100.0,µg/m³,pm10
2024-06-10,22.4,100.0,µg/m³,pm10
2024-06-11,25.1,100.0,µg/m³,pm10
2024-06-12,18.1,100.0,µg/m³,pm10
2024-06-13,19.0,96.0,µg/m³,pm10
2024-06-14,24.3,100.0,µg/m³,pm10
2024-06-15,39.7,100.0,µg/m³,pm10
2024-06-16,43.0,100.0,µg/m³,pm10
2024-06-17,45.2,100.0,µg/m³,pm10
2024-06-18,42.5,100.0,µg/m³,pm10
2024-06-19,42.1,100.0,µg/m³,pm10
2024-06-20,36.6,100.0,µg/m³,pm10
2024-06-21,35.2,100.0,µg/m³,pm10
2024-06-22,38.7,100.0,µg/m³,pm10
2024-06-23,21.7,100.0,µg/m³,pm10
2024-06-24,22.2,100.0,µg/m³,pm10
2024-06-25,26.5,100.0,µg/m³,pm10
2024-06-26,29.4,100.0,µg/m³,pm10
2024-06-27,26.4,100.0,µg/m³,pm10
2024-06-28,30.0,100.0,µg/m³,pm10
2024-06-29,29.8,100.0,µg/m³,pm10
2024-06-30,21.2,100.0,µg/m³,pm10
2024-07-01,24.7,100.0,µg/m³,pm10
2024-07-02,30.2,100.0,µg/m³,pm10
2024-07-03,21.0,100.0,µg/m³,pm10
2024-07-04,45.9,100.0,µg/m³,pm10
2024-07-05,85.1,100.0,µg/m³,pm10
2024-07-06,26.8,100.0,µg/m³,pm10
2024-07-07,22.4,100.0,µg/m³,pm10
2024-07-08,21.2,100.0,µg/m³,pm10
2024-07-09,26.8,100.0,µg/m³,pm10
2024-07-10,30.1,100.0,µg/m³,pm10
2024-07-11,25.8,88.0,µg/m³,pm10
2024-07-12,23.9,100.0,µg/m³,pm10
2024-07-13,24.8,100.0,µg/m³,pm10
2024-07-14,19.5,100.0,µg/m³,pm10
2024-07-15,20.4,100.0,µg/m³,pm10
2024-07-16,21.6,100.0,µg/m³,pm10
2024-07-17,23.7,100.0,µg/m³,pm10
2024-07-18,30.6,100.0,µg/m³,pm10
2024-07-19,42.7,100.0,µg/m³,pm10
2024-07-20,24.3,100.0,µg/m³,pm10
2024-07-21,26.1,100.0,µg/m³,pm10
2024-07-22,25.7,100.0,µg/m³,pm10
2024-07-23,22.3,100.0,µg/m³,pm10
2024-07-24,21.9,100.0,µg/m³,pm10
2024-07-25,28.4,100.0,µg/m³,pm10
2024-07-26,27.1,100.0,µg/m³,pm10
2024-07-27,31.0,100.0,µg/m³,pm10
2024-07-28,22.5,100.0,µg/m³,pm10
2024-07-29,19.7,100.0,µg/m³,pm10
2024-07-30,25.7,100.0,µg/m³,pm10
2024-07-31,21.6,100.0,µg/m³,pm10
2024-08-01,21.5,100.0,µg/m³,pm10
2024-08-02,25.2,100.0,µg/m³,pm10
2024-08-03,23.5,100.0,µg/m³,pm10
2024-08-04,21.4,100.0,µg/m³,pm10
2024-08-05,31.6,100.0,µg/m³,pm10
2024-08-06,35.0,100.0,µg/m³,pm10
2024-08-07,33.4,100.0,µg/m³,pm10
2024-08-08,28.4,100.0,µg/m³,pm10
2024-08-09,25.2,92.0,µg/m³,pm10
2024-08-10,27.6,100.0,µg/m³,pm10
2024-08-11,31.8,100.0,µg/m³,pm10
2024-08-12,29.5,100.0,µg/m³,pm10
2024-08-13,29.3,100.0,µg/m³,pm10
2024-08-14,34.8,100.0,µg/m³,pm10
2024-08-15,35.0,100.0,µg/m³,pm10
2024-08-16,32.1,100.0,µg/m³,pm10
2024-08-17,25.9,100.0,µg/m³,pm10
2024-08-18,23.2,100.0,µg/m³,pm10
2024-08-19,23.8,100.0,µg/m³,pm10
2024-08-20,29.6,100.0,µg/m³,pm10
2024-08-21,34.5,100.0,µg/m³,pm10
2024-08-22,30.5,100.0,µg/m³,pm10
2024-08-23,24.2,100.0,µg/m³,pm10
2024-08-24,23.6,100.0,µg/m³,pm10
2024-08-25,23.6,100.0,µg/m³,pm10
2024-08-26,26.2,100.0,µg/m³,pm10
2024-08-27,24.7,100.0,µg/m³,pm10
2024-08-28,28.3,100.0,µg/m³,pm10
2024-08-29,26.8,100.0,µg/m³,pm10
2024-08-30,22.7,100.0,µg/m³,pm10
2024-08-31,28.0,100.0,µg/m³,pm10
2024-09-01,32.2,100.0,µg/m³,pm10
2024-09-02,28.8,100.0,µg/m³,pm10
2024-09-03,32.3,100.0,µg/m³,pm10
2024-09-04,34.5,100.0,µg/m³,pm10
2024-09-05,44.2,92.0,µg/m³,pm10
2024-09-06,55.0,100.0,µg/m³,pm10
2024-09-07,52.2,100.0,µg/m³,pm10
2024-09-08,55.8,100.0,µg/m³,pm10
2024-09-09,38.6,100.0,µg/m³,pm10
2024-09-10,30.8,100.0,µg/m³,pm10
2024-09-11,26.3,100.0,µg/m³,pm10
2024-09-12,25.1,100.0,µg/m³,pm10
2024-09-13,32.6,100.0,µg/m³,pm10
2024-09-14,26.6,100.0,µg/m³,pm10
2024-09-15,15.1,100.0,µg/m³,pm10
2024-09-16,16.9,100.0,µg/m³,pm10
2024-09-17,23.5,100.0,µg/m³,pm10
2024-09-18,22.6,100.0,µg/m³,pm10
2024-09-19,18.5,100.0,µg/m³,pm10
2024-09-20,15.8,88.0,µg/m³,pm10
2024-09-21,22.7,100.0,µg/m³,pm10
2024-09-22,20.4,100.0,µg/m³,pm10
2024-09-23,19.4,100.0,µg/m³,pm10
2024-09-24,25.1,100.0,µg/m³,pm10
2024-09-25,24.0,100.0,µg/m³,pm10
2024-09-26,25.6,100.0,µg/m³,pm10
2024-09-27,25.3,92.0,µg/m³,pm10
2024-09-28,25.8,100.0,µg/m³,pm10
2024-09-29,19.3,100.0,µg/m³,pm10
2024-09-30,33.6,100.0,µg/m³,pm10
2024-10-01,28.4,100.0,µg/m³,pm10
2024-10-02,33.3,100.0,µg/m³,pm10
2024-10-03,35.8,100.0,µg/m³,pm10
2024-10-04,44.6,100.0,µg/m³,pm10
2024-10-05,33.0,100.0,µg/m³,pm10
2024-10-06,24.4,100.0,µg/m³,pm10
2024-10-07,27.3,100.0,µg/m³,pm10
2024-10-08,25.1,100.0,µg/m³,pm10
2024-10-09,41.5,100.0,µg/m³,pm10
2024-10-10,52.1,100.0,µg/m³,pm10
2024-10-11,37.8,100.0,µg/m³,pm10
2024-10-12,37.8,100.0,µg/m³,pm10
2024-10-13,29.4,100.0,µg/m³,pm10
2024-10-14,26.5,100.0,µg/m³,pm10
2024-10-15,32.0,88.0,µg/m³,pm10
2024-10-16,33.6,100.0,µg/m³,pm10
2024-10-17,19.3,100.0,µg/m³,pm10
2024-10-18,42.0,100.0,µg/m³,pm10
2024-10-19,47.0,100.0,µg/m³,pm10
2024-10-20,36.7,100.0,µg/m³,pm10
2024-10-21,35.5,100.0,µg/m³,pm10
2024-10-22,35.6,100.0,µg/m³,pm10
2024-10-23,38.4,100.0,µg/m³,pm10
2024-10-24,43.3,100.0,µg/m³,pm10
2024-10-25,42.8,100.0,µg/m³,pm10
2024-10-26,35.3,100.0,µg/m³,pm10
2024-10-27,36.1,100.0,µg/m³,pm10
2024-10-28,26.9,100.0,µg/m³,pm10
2024-10-29,24.2,100.0,µg/m³,pm10
2024-10-30,26.3,100.0,µg/m³,pm10
2024-10-31,22.9,100.0,µg/m³,pm10
2024-11-01,28.8,100.0,µg/m³,pm10
2024-11-02,21.9,100.0,µg/m³,pm10
2024-11-03,15.9,100.0,µg/m³,pm10
2024-11-04,29.3,100.0,µg/m³,pm10
2024-11-05,29.0,100.0,µg/m³,pm10
2024-11-06,37.9,100.0,µg/m³,pm10
2024-11-07,33.7,83.0,µg/m³,pm10
2024-11-08,29.0,100.0,µg/m³,pm10
2024-11-09,35.9,100.0,µg/m³,pm10
2024-11-10,41.4,100.0,µg/m³,pm10
2024-11-11,36.2,100.0,µg/m³,pm10
2024-11-12,23.7,100.0,µg/m³,pm10
2024-11-13,25.5,100.0,µg/m³,pm10
2024-11-14,30.9,100.0,µg/m³,pm10
2024-11-15,21.5,100.0,µg/m³,pm10
2024-11-16,21.8,100.0,µg/m³,pm10
2024-11-17,15.4,100.0,µg/m³,pm10
2024-11-18,24.8,100.0,µg/m³,pm10
2024-11-19,32.1,100.0,µg/m³,pm10
2024-11-20,32.7,100.0,µg/m³,pm10
2024-11-21,30.1,100.0,µg/m³,pm10
2024-11-22,35.1,100.0,µg/m³,pm10
2024-11-23,23.6,100.0,µg/m³,pm10
2024-11-24,8.29,100.0,µg/m³,pm10
2024-11-25,23.0,100.0,µg/m³,pm10
2024-11-26,18.0,100.0,µg/m³,pm10
2024-11-27,10.0,100.0,µg/m³,pm10
2024-11-28,12.5,100.0,µg/m³,pm10
2024-11-29,18.0,100.0,µg/m³,pm10
2024-11-30,21.0,100.0,µg/m³,pm10
2024-12-01,29.5,100.0,µg/m³,pm10
2024-12-02,36.0,100.0,µg/m³,pm10
2024-12-03,43.3,100.0,µg/m³,pm10
2024-12-04,55.1,100.0,µg/m³,pm10
2024-12-05,63.8,100.0,µg/m³,pm10
2024-12-06,48.9,100.0,µg/m³,pm10
2024-12-07,25.3,100.0,µg/m³,pm10
2024-12-08,28.5,100.0,µg/m³,pm10
2024-12-09,46.8,100.0,µg/m³,pm10
2024-12-10,50.2,100.0,µg/m³,pm10
2024-12-11,31.4,88.0,µg/m³,pm10
2024-12-12,29.0,100.0,µg/m³,pm10
2024-12-13,34.4,100.0,µg/m³,pm10
2024-12-14,29.5,100.0,µg/m³,pm10
2024-12-15,28.0,100.0,µg/m³,pm10
2024-12-16,28.3,100.0,µg/m³,pm10
2024-12-17,41.5,100.0,µg/m³,pm10
2024-12-18,36.5,100.0,µg/m³,pm10
2024-12-19,40.3,100.0,µg/m³,pm10
2024-12-20,51.8,100.0,µg/m³,pm10
2024-12-21,41.8,100.0,µg/m³,pm10
2024-12-22,48.4,100.0,µg/m³,pm10
2024-12-23,55.2,100.0,µg/m³,pm10
2024-12-24,36.5,100.0,µg/m³,pm10
2024-12-25,16.6,100.0,µg/m³,pm10
2024-12-26,26.2,100.0,µg/m³,pm10
2024-12-27,22.9,100.0,µg/m³,pm10
2024-12-28,28.8,100.0,µg/m³,pm10
2024-12-29,27.8,100.0,µg/m³,pm10
2024-12-30,35.2,100.0,µg/m³,pm10
