STATION,DATE,NAME,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,MONTH
72389093193,2024-01-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",48.7,45.1,8.4,4.7,3.0,5.1,60.1,42.8,0.0,1
72389093193,2024-01-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",47.8,46.0,8.8,1.7,1.7,5.1,53.1,43.0,0.0,1
72389093193,2024-01-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",51.9,47.7,6.2,4.8,3.0,8.9,62.1,46.0,0.06,1
72389093193,2024-01-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",52.8,49.7,7.6,3.0,3.3,8.0,62.1,48.0,0.0,1
72389093193,2024-01-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",52.9,47.5,4.7,5.2,2.7,7.0,64.9,46.9,0.0,1
72389093193,2024-01-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.8,49.8,999.7,8.9,5.4,11.1,64.9,46.9,0.08,1
72389093193,2024-01-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.2,50.1,999.1,10.0,6.5,13.0,64.0,52.0,0.08,1
72389093193,2024-01-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.5,49.8,996.5,8.9,5.4,11.1,64.0,52.0,0.1,1
72389093193,2024-01-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.1,51.6,1.0,8.5,3.7,12.0,61.0,50.0,0.65,1
72389093193,2024-01-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",53.7,49.7,7.6,7.7,3.2,8.9,61.0,50.0,0.02,1
72389093193,2024-01-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.9,50.9,8.9,8.4,3.9,12.0,64.0,50.0,0.12,1
72389093193,2024-01-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",52.0,44.6,12.9,9.1,3.1,11.1,64.0,43.0,0.0,1
72389093193,2024-01-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.1,46.3,14.5,9.6,1.7,6.0,64.0,43.0,0.0,1
72389093193,2024-01-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.2,47.4,11.7,6.9,1.6,5.1,71.1,44.1,0.0,1
72389093193,2024-01-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",59.1,48.4,8.9,7.9,1.4,5.1,77.0,44.1,0.0,1
72389093193,2024-01-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",60.9,47.8,6.2,9.8,1.8,6.0,77.0,48.0,0.0,1
72389093193,2024-01-31,"FRESNO YOSEMITE INTERNATIONAL, CA US",62.0,46.9,0.8,10.0,4.7,9.9,73.9,50.0,0.0,1
72389093193,2024-02-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.3,46.6,994.0,8.4,7.0,15.9,70.0,51.1,0.07,2
72389093193,2024-02-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",51.5,46.4,998.9,8.9,3.4,12.0,60.1,48.0,0.64,2
72389093193,2024-02-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",49.6,42.6,4.7,10.0,2.0,8.9,59.0,45.0,0.13,2
72389093193,2024-02-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",53.9,45.0,997.9,9.6,7.7,17.1,62.1,45.0,0.17,2
72389093193,2024-02-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.2,47.2,996.8,9.3,9.5,18.1,64.9,48.9,0.39,2
72389093193,2024-02-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",52.8,47.9,994.9,10.0,3.9,8.0,64.9,48.9,0.11,2
72389093193,2024-02-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",50.8,44.5,996.4,9.7,4.6,12.0,55.9,46.0,0.1,2
72389093193,2024-02-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",46.2,40.2,1.7,9.1,3.5,11.1,55.0,43.0,0.75,2
72389093193,2024-02-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",44.2,37.6,7.6,9.9,2.7,11.1,55.9,36.0,0.0,2
72389093193,2024-02-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",45.6,37.9,7.3,9.2,4.5,14.0,55.9,36.0,0.0,2
72389093193,2024-02-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",47.2,37.9,10.9,9.9,1.2,7.0,60.1,36.0,0.0,2
72389093193,2024-02-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",49.4,37.4,10.2,10.0,1.8,7.0,63.0,37.0,0.0,2
72389093193,2024-02-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",50.6,39.5,5.6,9.9,2.0,5.1,63.0,37.9,0.0,2
72389093193,2024-02-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",52.5,42.3,6.5,9.7,3.1,8.9,63.0,39.9,0.0,2
72389093193,2024-02-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.9,46.6,9.8,9.6,4.7,15.0,63.0,42.1,0.0,2
72389093193,2024-02-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.1,47.4,9.8,7.7,2.2,6.0,63.0,46.0,0.16,2
72389093193,2024-02-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.4,48.0,6.0,9.9,4.0,9.9,62.1,46.9,0.0,2
72389093193,2024-02-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.1,49.2,4.5,9.9,7.1,13.0,70.0,50.0,0.09,2
72389093193,2024-02-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",60.7,52.6,0.7,8.4,10.4,14.0,71.1,51.1,0.61,2
72389093193,2024-02-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.3,44.3,6.0,10.0,6.3,15.9,68.0,48.9,0.15,2
72389093193,2024-02-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.4,47.0,7.4,9.7,6.4,13.0,66.9,46.0,0.0,2
72389093193,2024-02-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",53.5,43.8,11.7,10.0,3.1,7.0,66.0,44.1,0.0,2
72389093193,2024-02-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.2,42.8,10.3,9.9,2.2,5.1,66.9,44.1,0.0,2
72389093193,2024-02-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.1,45.1,6.6,9.9,1.8,5.1,71.1,44.1,0.0,2
72389093193,2024-02-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",58.5,46.3,5.1,10.0,2.1,5.1,73.0,45.0,0.0,2
72389093193,2024-02-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",59.0,45.6,4.5,10.0,2.7,7.0,73.0,46.9,0.0,2
72389093193,2024-02-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.8,46.5,3.6,10.0,6.6,12.0,64.9,48.2,0.0,2
72389093193,2024-02-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.7,45.2,6.3,10.0,2.5,6.0,71.1,45.0,0.0,2
72389093193,2024-02-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",59.0,45.6,5.1,10.0,5.9,13.0,71.1,45.0,0.0,2
72389093193,2024-03-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.9,47.2,5.4,9.2,10.2,17.1,68.0,48.0,0.0,3
72389093193,2024-03-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",53.7,46.2,1.1,9.2,9.6,17.1,62.1,48.0,0.37,3
72389093193,2024-03-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",50.8,42.7,4.0,9.9,4.7,12.0,60.1,46.0,0.46,3
72389093193,2024-03-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",52.1,39.3,7.5,10.0,5.0,8.0,61.0,45.0,0.01,3
72389093193,2024-03-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",52.7,39.9,7.5,10.0,3.0,8.0,63.0,42.1,0.0,3
72389093193,2024-03-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.3,42.3,1.5,10.0,3.1,8.0,66.0,42.1,0.0,3
72389093193,2024-03-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.6,45.1,0.6,9.9,6.8,13.0,66.0,45.0,0.0,3
72389093193,2024-03-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.1,42.8,7.9,10.0,4.2,13.0,66.9,44.1,0.0,3
72389093193,2024-03-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.8,42.0,8.9,10.0,1.6,6.0,71.1,44.1,0.0,3
72389093193,2024-03-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.9,45.4,7.1,10.0,4.0,12.0,71.1,45.0,0.0,3
72389093193,2024-03-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",58.1,42.8,5.4,10.0,4.8,12.0,69.1,46.9,0.0,3
72389093193,2024-03-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",58.0,45.2,8.0,10.0,6.4,13.0,69.1,48.0,0.0,3
72389093193,2024-03-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.6,45.5,8.2,10.0,9.8,14.0,66.0,46.9,0.04,3
72389093193,2024-03-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.0,40.8,3.1,10.0,6.3,18.1,70.0,45.0,0.0,3
72389093193,2024-03-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.5,33.0,997.9,10.0,6.6,18.1,71.1,42.1,0.0,3
72389093193,2024-03-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",60.2,36.4,1.8,10.0,3.3,6.0,73.0,42.1,0.0,3
72389093193,2024-03-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",61.8,40.6,5.6,10.0,2.2,7.0,75.0,48.0,0.0,3
72389093193,2024-03-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",63.4,44.4,6.4,10.0,1.8,7.0,78.1,48.0,0.0,3
72389093193,2024-03-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",65.7,48.1,5.4,10.0,2.4,9.9,80.1,51.1,0.0,3
72389093193,2024-03-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",65.1,44.6,4.5,10.0,3.9,9.9,80.1,50.0,0.0,3
72389093193,2024-03-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",63.5,41.7,6.0,10.0,5.9,9.9,80.1,50.0,0.0,3
72389093193,2024-03-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",65.0,45.9,5.5,10.0,4.2,11.1,78.1,50.0,0.0,3
72389093193,2024-03-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",60.1,44.1,0.2,9.2,8.3,13.0,78.1,50.0,0.2,3
72389093193,2024-03-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",50.2,45.1,999.0,9.2,3.7,15.0,63.0,46.0,0.31,3
72389093193,2024-03-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.0,44.5,2.0,10.0,3.7,12.0,64.9,46.0,0.08,3
72389093193,2024-03-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",56.2,44.0,5.1,10.0,6.1,11.1,66.9,46.0,0.0,3
72389093193,2024-03-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",58.3,44.1,8.4,10.0,3.4,7.0,71.1,46.9,0.0,3
72389093193,2024-03-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",59.1,46.9,6.2,9.7,7.2,15.9,70.0,48.2,0.01,3
72389093193,2024-03-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.2,42.6,0.5,10.0,7.1,15.0,63.0,50.0,0.11,3
72389093193,2024-03-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.5,44.9,993.2,9.2,7.8,12.0,63.0,50.0,0.5,3
72389093193,2024-03-31,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.0,43.8,995.2,10.0,4.7,9.9,64.9,51.1,0.03,3
72389093193,2024-04-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",55.9,45.0,1.3,9.9,2.8,8.0,70.0,46.0,0.01,4
72389093193,2024-04-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",62.4,45.7,10.8,10.0,3.6,8.0,77.0,46.0,0.0,4
72389093193,2024-04-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",66.5,46.1,10.3,10.0,3.5,8.0,80.1,50.0,0.0,4
72389093193,2024-04-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.0,41.7,0.1,9.5,9.8,15.9,80.1,44.1,0.0,4
72389093193,2024-04-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",47.1,38.4,999.1,10.0,8.5,14.0,60.1,43.0,0.24,4
72389093193,2024-04-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",47.7,38.4,10.7,10.0,4.5,8.9,61.0,39.9,0.09,4
72389093193,2024-04-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",53.2,37.2,10.6,10.0,4.7,11.1,64.0,39.9,0.0,4
72389093193,2024-04-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.0,39.0,6.0,10.0,4.8,11.1,69.1,43.0,0.0,4
72389093193,2024-04-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",60.6,41.8,8.2,10.0,3.7,6.0,75.9,43.0,0.0,4
72389093193,2024-04-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",65.9,44.9,7.5,10.0,2.6,8.0,82.0,48.9,0.0,4
72389093193,2024-04-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",69.6,52.3,2.9,10.0,2.8,9.9,86.0,52.0,0.0,4
72389093193,2024-04-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",73.7,49.9,994.9,10.0,5.4,15.0,88.0,55.9,0.0,4
72389093193,2024-04-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",61.6,41.8,999.6,9.7,10.4,27.0,88.0,45.0,0.0,4
72389093193,2024-04-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",48.3,43.2,6.2,8.3,6.2,9.9,71.1,45.0,0.6,4
72389093193,2024-04-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",54.6,44.7,8.7,8.9,3.3,7.0,66.0,45.0,0.42,4
72389093193,2024-04-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",63.1,48.6,8.3,10.0,2.9,7.0,75.0,46.9,0.0,4
72389093193,2024-04-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",66.6,53.5,5.4,9.8,3.2,8.9,80.1,55.9,0.0,4
72389093193,2024-04-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",70.5,55.9,2.0,9.9,2.3,8.0,84.0,55.9,0.0,4
72389093193,2024-04-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",71.8,52.6,0.2,10.0,5.1,11.1,84.0,57.0,0.0,4
72389093193,2024-04-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",70.7,53.0,2.5,10.0,5.8,12.0,84.0,57.9,0.0,4
72389093193,2024-04-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",70.7,51.2,4.3,10.0,5.5,12.0,86.0,57.0,0.0,4
72389093193,2024-04-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",75.2,57.2,998.4,9.8,3.4,8.9,88.0,57.0,0.0,4
72389093193,2024-04-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",68.8,49.5,998.9,10.0,4.8,12.0,88.0,55.9,0.0,4
72389093193,2024-04-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",62.2,47.7,4.3,10.0,7.1,15.0,78.1,53.1,0.0,4
72389093193,2024-04-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",61.4,47.2,5.0,10.0,7.6,12.0,73.9,53.1,0.0,4
72389093193,2024-04-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",63.0,45.6,3.5,10.0,11.7,15.9,73.9,53.1,0.0,4
72389093193,2024-04-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",59.8,45.6,4.0,10.0,6.4,15.9,73.9,50.0,0.01,4
72389093193,2024-04-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",64.6,45.9,5.9,10.0,7.5,13.0,79.0,50.0,0.0,4
72389093193,2024-04-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",66.3,45.2,4.1,10.0,10.1,17.1,79.0,52.0,0.0,4
72389093193,2024-04-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",65.4,42.4,2.1,10.0,7.6,17.1,80.1,51.1,0.0,4
72389093193,2024-05-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",65.5,38.6,1.1,10.0,8.5,15.0,79.0,52.0,0.0,5
72389093193,2024-05-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",67.9,35.0,1.4,10.0,4.7,14.0,82.9,52.0,0.0,5
72389093193,2024-05-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",70.2,48.4,999.5,10.0,7.4,14.0,84.0,52.0,0.0,5
72389093193,2024-05-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",66.9,44.8,997.5,9.9,7.5,15.0,84.0,55.0,0.0,5
72389093193,2024-05-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",52.2,42.8,2.5,9.3,6.4,18.1,70.0,44.1,0.34,5
72389093193,2024-05-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",57.6,38.7,7.0,10.0,7.5,14.0,73.0,44.1,0.0,5
72389093193,2024-05-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",62.4,43.3,4.9,10.0,7.9,12.0,75.0,45.0,0.0,5
72389093193,2024-05-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",64.8,43.8,0.9,10.0,5.3,13.0,78.1,50.0,0.0,5
72389093193,2024-05-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",71.0,44.5,999.4,10.0,4.8,9.9,86.0,53.1,0.0,5
72389093193,2024-05-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",74.5,42.8,1.0,10.0,4.9,9.9,89.1,59.0,0.0,5
72389093193,2024-05-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",77.4,45.5,999.9,10.0,3.2,8.0,91.0,59.0,0.0,5
72389093193,2024-05-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",79.0,47.9,999.5,10.0,5.2,15.0,93.9,62.1,0.0,5
72389093193,2024-05-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",77.8,46.7,998.8,10.0,7.3,14.0,93.9,62.1,0.0,5
72389093193,2024-05-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",76.2,46.4,998.1,10.0,7.8,15.9,91.0,62.1,0.0,5
72389093193,2024-05-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",78.3,50.8,997.3,10.0,4.8,12.0,93.0,62.1,0.0,5
72389093193,2024-05-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",79.0,52.7,998.3,10.0,5.7,11.1,93.0,66.0,0.0,5
72389093193,2024-05-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",75.6,51.8,998.7,10.0,7.2,11.1,91.9,60.1,0.0,5
72389093193,2024-05-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",74.9,53.2,998.8,10.0,5.6,11.1,89.1,60.1,0.0,5
72389093193,2024-05-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",72.4,51.2,1.4,10.0,7.0,13.0,89.1,57.9,0.0,5
72389093193,2024-05-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",70.4,44.9,0.2,10.0,7.9,12.0,86.0,55.9,0.0,5
72389093193,2024-05-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",71.7,42.9,0.4,10.0,6.8,14.0,87.1,55.9,0.0,5
72389093193,2024-05-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",75.9,38.7,0.1,10.0,5.8,11.1,90.0,57.0,0.0,5
72389093193,2024-05-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",73.4,44.6,998.7,10.0,7.5,12.0,90.0,60.1,0.0,5
72389093193,2024-05-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",71.3,40.8,998.2,10.0,6.5,11.1,84.0,57.0,0.0,5
72389093193,2024-05-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",65.4,45.1,1.1,10.0,6.5,14.0,82.0,54.0,0.0,5
72389093193,2024-05-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",68.0,47.1,3.1,10.0,7.6,14.0,84.0,54.0,0.0,5
72389093193,2024-05-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",75.1,45.9,2.5,10.0,5.4,8.9,90.0,54.0,0.0,5
72389093193,2024-05-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",77.0,47.4,2.5,10.0,6.9,13.0,91.9,61.0,0.0,5
72389093193,2024-05-29,"FRESNO YOSEMITE INTERNATIONAL, CA US",75.3,44.5,3.9,10.0,9.4,17.1,91.9,60.1,0.0,5
72389093193,2024-05-30,"FRESNO YOSEMITE INTERNATIONAL, CA US",77.6,46.3,2.0,10.0,6.5,13.0,91.9,60.1,0.0,5
72389093193,2024-05-31,"FRESNO YOSEMITE INTERNATIONAL, CA US",81.1,47.3,998.3,10.0,5.7,12.0,96.1,63.0,0.0,5
72389093193,2024-06-01,"FRESNO YOSEMITE INTERNATIONAL, CA US",82.0,45.9,997.1,10.0,5.7,11.1,96.1,66.0,0.0,6
72389093193,2024-06-02,"FRESNO YOSEMITE INTERNATIONAL, CA US",73.7,48.4,999.3,10.0,9.0,19.0,95.0,59.0,0.0,6
72389093193,2024-06-03,"FRESNO YOSEMITE INTERNATIONAL, CA US",76.6,54.3,0.3,10.0,9.3,15.9,87.1,59.0,0.0,6
72389093193,2024-06-04,"FRESNO YOSEMITE INTERNATIONAL, CA US",74.7,53.7,999.8,10.0,8.4,15.9,91.0,62.1,0.0,6
72389093193,2024-06-05,"FRESNO YOSEMITE INTERNATIONAL, CA US",85.7,59.7,998.6,10.0,2.7,7.0,100.9,62.1,0.0,6
72389093193,2024-06-06,"FRESNO YOSEMITE INTERNATIONAL, CA US",91.7,61.0,996.1,10.0,4.6,12.0,107.1,73.0,0.0,6
72389093193,2024-06-07,"FRESNO YOSEMITE INTERNATIONAL, CA US",88.9,53.2,995.0,10.0,6.8,12.0,107.1,73.0,0.0,6
72389093193,2024-06-08,"FRESNO YOSEMITE INTERNATIONAL, CA US",80.2,49.2,996.8,10.0,7.5,15.9,104.0,64.0,0.0,6
72389093193,2024-06-09,"FRESNO YOSEMITE INTERNATIONAL, CA US",77.8,48.9,998.6,10.0,6.6,14.0,93.9,64.0,0.0,6
72389093193,2024-06-10,"FRESNO YOSEMITE INTERNATIONAL, CA US",79.2,50.5,999.5,10.0,6.3,9.9,93.9,64.0,0.0,6
72389093193,2024-06-11,"FRESNO YOSEMITE INTERNATIONAL, CA US",86.0,56.8,998.4,10.0,5.4,11.1,100.9,64.9,0.0,6
72389093193,2024-06-12,"FRESNO YOSEMITE INTERNATIONAL, CA US",90.2,61.5,996.4,9.7,5.8,11.1,104.0,72.0,0.0,6
72389093193,2024-06-13,"FRESNO YOSEMITE INTERNATIONAL, CA US",82.6,52.2,998.1,10.0,6.6,14.0,104.0,68.0,0.0,6
72389093193,2024-06-14,"FRESNO YOSEMITE INTERNATIONAL, CA US",80.1,49.4,1.5,10.0,6.6,15.0,98.1,64.0,0.0,6
72389093193,2024-06-15,"FRESNO YOSEMITE INTERNATIONAL, CA US",79.0,38.3,1.1,10.0,11.1,15.9,97.0,63.0,0.0,6
72389093193,2024-06-16,"FRESNO YOSEMITE INTERNATIONAL, CA US",77.0,44.0,997.6,10.0,10.0,15.0,91.9,63.0,0.0,6
72389093193,2024-06-17,"FRESNO YOSEMITE INTERNATIONAL, CA US",76.4,41.8,996.4,10.0,13.6,19.0,91.9,63.0,0.0,6
72389093193,2024-06-18,"FRESNO YOSEMITE INTERNATIONAL, CA US",74.1,36.6,996.3,10.0,7.7,21.0,89.1,59.0,0.0,6
72389093193,2024-06-19,"FRESNO YOSEMITE INTERNATIONAL, CA US",77.4,36.8,996.8,10.0,5.8,9.9,91.9,59.0,0.0,6
72389093193,2024-06-20,"FRESNO YOSEMITE INTERNATIONAL, CA US",77.5,40.1,997.1,10.0,7.0,14.0,91.9,62.1,0.0,6
72389093193,2024-06-21,"FRESNO YOSEMITE INTERNATIONAL, CA US",80.5,46.5,995.6,10.0,6.8,12.0,96.1,62.1,0.0,6
72389093193,2024-06-22,"FRESNO YOSEMITE INTERNATIONAL, CA US",87.0,50.5,995.7,10.0,3.7,8.9,105.1,64.9,0.0,6
72389093193,2024-06-23,"FRESNO YOSEMITE INTERNATIONAL, CA US",91.4,53.0,997.4,10.0,4.1,8.9,107.1,72.0,0.0,6
72389093193,2024-06-24,"FRESNO YOSEMITE INTERNATIONAL, CA US",90.3,49.8,998.4,10.0,6.0,11.1,108.0,73.9,0.0,6
72389093193,2024-06-25,"FRESNO YOSEMITE INTERNATIONAL, CA US",89.7,52.3,998.2,10.0,4.2,8.9,105.1,77.0,0.0,6
72389093193,2024-06-26,"FRESNO YOSEMITE INTERNATIONAL, CA US",88.1,40.8,999.9,10.0,8.8,15.9,105.1,73.9,0.0,6
72389093193,2024-06-27,"FRESNO YOSEMITE INTERNATIONAL, CA US",83.5,42.3,999.3,10.0,10.4,15.0,100.0,69.1,0.0,6
72389093193,2024-06-28,"FRESNO YOSEMITE INTERNATIONAL, CA US",82.2,43.8,995.9,10.0,7.0,14.0,98.1,66.9,0.0,6
