STATION,DATE,NAME,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,MONTH,AQI
72494693232,2024-06-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",73.6,49.0,5.0,10.0,4.8,11.1,87.8,57.2,0.0,6,29.0
72494693232,2024-06-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",77.2,51.9,6.1,10.0,5.5,11.1,87.8,57.2,0.0,6,97.0
72494693232,2024-06-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",78.9,52.5,9.1,10.0,6.8,12.0,86.0,64.4,0.0,6,103.0
72494693232,2024-07-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",77.0,54.3,8.1,10.0,5.7,12.0,93.2,62.6,0.0,7,49.0
72494693232,2024-07-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",85.5,54.6,4.7,10.0,4.8,11.1,102.2,66.2,0.0,7,66.0
72494693232,2024-07-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",90.6,52.8,4.5,10.0,5.0,12.0,102.2,69.8,0.0,7,113.0
72494693232,2024-07-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",87.8,56.4,8.1,9.3,5.1,11.1,98.6,69.8,0.0,7,124.0
72494693232,2024-07-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",87.1,53.3,8.5,10.0,5.9,11.1,96.8,68.0,0.0,7,132.0
72494693232,2024-07-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",85.5,57.2,6.0,10.0,5.2,12.0,98.6,64.4,0.0,7,133.0
72494693232,2024-07-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",83.4,59.7,6.4,10.0,5.0,8.9,95.0,66.2,0.0,7,142.0
72494693232,2024-07-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",77.5,58.2,5.4,10.0,4.8,9.9,87.8,60.8,0.0,7,126.0
72494693232,2024-07-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",74.7,58.6,6.2,10.0,5.4,9.9,84.2,62.6,0.0,7,52.0
72494693232,2024-07-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",77.6,59.2,6.8,9.3,4.9,8.0,93.2,62.6,0.0,7,81.0
72494693232,2024-07-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",85.8,58.8,5.7,10.0,4.7,8.9,100.4,66.2,0.0,7,120.0
72494693232,2024-07-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",85.8,59.4,5.2,9.8,5.0,9.9,98.6,68.0,0.0,7,135.0
72494693232,2024-07-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",77.1,56.9,7.0,10.0,4.6,8.0,87.8,64.4,0.0,7,150.0
72494693232,2024-07-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",73.8,57.2,11.3,10.0,5.4,9.9,82.4,60.8,0.0,7,119.0
72494693232,2024-07-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.5,56.2,12.1,10.0,6.2,9.9,78.8,59.0,0.0,7,91.0
72494693232,2024-07-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.4,54.4,11.3,10.0,5.9,13.0,78.8,60.8,0.0,7,78.0
72494693232,2024-07-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",69.7,54.4,12.1,10.0,6.8,14.0,80.6,59.0,0.0,7,82.0
72494693232,2024-07-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",77.0,55.4,10.7,10.0,5.2,11.1,89.6,60.8,0.0,7,71.0
72494693232,2024-07-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",80.4,52.9,10.4,10.0,5.7,13.0,96.8,62.6,0.0,7,79.0
72494693232,2024-07-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",80.2,53.1,8.9,10.0,6.9,15.0,91.4,64.4,0.0,7,81.0
72494693232,2024-07-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",73.0,55.5,9.6,10.0,4.8,9.9,82.4,59.0,0.0,7,66.0
72494693232,2024-07-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",76.8,56.0,6.1,10.0,3.3,8.9,93.2,60.8,0.0,7,73.0
72494693232,2024-07-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",86.5,56.6,5.8,10.0,4.1,8.9,98.6,69.8,0.0,7,90.0
72494693232,2024-07-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",85.5,55.9,9.9,10.0,5.5,9.9,95.0,71.6,0.0,7,92.0
72494693232,2024-07-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",85.9,56.1,11.9,10.0,5.6,9.9,91.4,73.4,0.0,7,92.0
72494693232,2024-07-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",79.6,53.2,8.3,10.0,6.0,11.1,93.2,64.4,0.0,7,48.0
72494693232,2024-07-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",65.8,52.5,8.7,10.0,7.3,12.0,77.0,57.2,0.0,7,47.0
72494693232,2024-07-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.2,52.9,8.6,10.0,8.5,13.0,82.4,57.2,0.0,7,49.0
72494693232,2024-07-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",69.5,54.5,10.7,9.9,6.1,11.1,78.8,59.0,0.0,7,52.0
72494693232,2024-07-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",72.5,57.4,10.9,10.0,8.1,14.0,78.8,62.6,0.0,7,67.0
72494693232,2024-07-31,"SAN JOSE REID HILLVIEW AIRPORT, CA US",74.6,57.8,9.5,10.0,6.3,13.0,86.0,60.8,0.0,7,63.0
72494693232,2024-08-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",74.9,57.5,11.5,10.0,5.2,9.9,87.8,60.8,0.0,8,90.0
72494693232,2024-08-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.9,57.7,12.8,10.0,5.1,9.9,84.2,60.8,0.0,8,112.0
72494693232,2024-08-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",78.7,59.6,10.4,10.0,4.7,9.9,91.4,64.4,0.0,8,93.0
72494693232,2024-08-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",72.7,57.0,8.8,9.6,6.6,11.1,86.0,60.8,0.0,8,101.0
72494693232,2024-08-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.5,57.2,9.5,9.7,6.0,11.1,80.6,60.8,0.0,8,89.0
72494693232,2024-08-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.3,54.2,9.3,10.0,4.8,12.0,93.2,59.0,0.0,8,93.0
72494693232,2024-08-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",82.4,55.3,8.3,10.0,4.9,9.9,93.2,62.6,0.0,8,96.0
72494693232,2024-08-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",73.1,56.2,9.1,10.0,5.6,8.9,87.8,60.8,0.0,8,43.0
72494693232,2024-08-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",73.0,56.2,8.7,8.8,4.8,11.1,84.2,60.8,0.0,8,74.0
72494693232,2024-08-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",74.6,54.6,9.0,10.0,5.9,11.1,87.8,57.2,0.0,8,68.0
72494693232,2024-08-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",74.9,55.3,9.5,10.0,5.9,12.0,84.2,62.6,0.0,8,65.0
72494693232,2024-08-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.8,54.4,9.8,10.0,5.4,11.1,82.4,57.2,0.0,8,45.0
72494693232,2024-08-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",72.2,47.1,9.9,10.0,5.2,12.0,82.4,57.2,0.0,8,47.0
72494693232,2024-08-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.3,52.1,11.8,10.0,6.0,14.0,84.2,60.8,0.0,8,45.0
72494693232,2024-08-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",73.5,53.1,12.4,10.0,6.9,13.0,82.4,60.8,0.0,8,43.0
72494693232,2024-08-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",74.4,52.8,9.5,10.0,5.7,15.0,84.2,57.2,0.0,8,40.0
72494693232,2024-08-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",73.4,57.2,8.9,10.0,6.3,13.0,80.6,60.8,0.0,8,42.0
72494693232,2024-08-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",71.6,56.0,11.0,10.0,8.2,13.0,78.8,64.4,0.0,8,32.0
72494693232,2024-08-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",72.4,49.0,12.4,10.0,7.9,15.9,80.6,57.2,0.0,8,45.0
72494693232,2024-08-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.1,45.9,12.8,10.0,7.8,17.1,87.8,57.2,0.0,8,27.0
72494693232,2024-08-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",74.1,50.8,12.2,10.0,7.5,18.1,82.4,59.0,0.0,8,52.0
72494693232,2024-08-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.5,54.0,10.4,10.0,6.6,12.0,77.0,60.8,0.0,8,42.0
72494693232,2024-08-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.9,53.0,11.1,10.0,6.1,12.0,73.4,59.0,0.0,8,42.0
72494693232,2024-08-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.5,52.2,12.5,10.0,6.0,13.0,78.8,64.4,0.0,8,37.0
72494693232,2024-08-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",72.1,53.6,14.3,10.0,6.7,12.0,84.2,57.2,0.0,8,39.0
72494693232,2024-08-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",78.7,48.3,13.6,10.0,5.1,11.1,91.4,60.8,0.0,8,51.0
72494693232,2024-08-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",81.1,49.1,10.5,10.0,5.6,12.0,95.0,60.8,0.0,8,71.0
72494693232,2024-08-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",81.4,49.0,8.0,10.0,5.5,12.0,91.4,62.6,0.0,8,91.0
72494693232,2024-08-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",72.1,55.1,10.1,10.0,5.0,11.1,82.4,57.2,0.0,8,112.0
72494693232,2024-08-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.4,56.6,11.9,9.8,5.1,8.9,78.8,60.8,0.0,8,115.0
72494693232,2024-08-31,"SAN JOSE REID HILLVIEW AIRPORT, CA US",71.3,56.2,999.9,10.0,5.6,9.9,78.8,62.6,0.0,8,112.0
72494693232,2024-09-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.5,54.7,999.9,10.0,7.4,12.0,78.8,60.8,0.0,9,111.0
72494693232,2024-09-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.0,53.4,999.9,10.0,7.1,9.9,78.8,57.2,0.0,9,93.0
72494693232,2024-09-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",76.4,51.6,8.4,10.0,4.4,9.9,93.2,55.4,0.0,9,52.0
72494693232,2024-09-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",79.9,53.6,9.0,10.0,4.8,11.1,91.4,62.6,0.0,9,85.0
72494693232,2024-09-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",78.2,56.7,11.4,10.0,4.3,8.9,91.4,60.8,0.0,9,62.0
72494693232,2024-09-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",79.0,54.8,10.2,10.0,4.5,8.0,91.4,62.6,0.0,9,52.0
72494693232,2024-09-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",76.5,57.5,8.0,10.0,4.4,8.9,89.6,60.8,0.0,9,120.0
72494693232,2024-09-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",76.2,58.2,6.3,10.0,4.0,8.0,89.6,60.8,0.0,9,72.0
72494693232,2024-09-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.2,56.6,7.0,10.0,4.4,9.9,87.8,60.8,0.0,9,69.0
72494693232,2024-09-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.6,54.3,7.5,10.0,5.9,8.9,75.2,59.0,0.0,9,60.0
72494693232,2024-09-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.2,49.2,4.1,10.0,3.9,9.9,87.8,59.0,0.0,9,54.0
72494693232,2024-09-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",71.9,52.6,5.6,10.0,2.9,8.0,86.0,55.4,0.0,9,61.0
72494693232,2024-09-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.1,51.7,6.9,10.0,4.5,14.0,71.6,55.4,0.0,9,71.0
72494693232,2024-09-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",63.5,50.4,6.4,9.9,3.8,9.9,71.6,57.2,0.0,9,37.0
72494693232,2024-09-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.4,52.0,10.1,10.0,4.8,11.1,73.4,57.2,0.0,9,41.0
72494693232,2024-09-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.0,54.4,7.8,10.0,5.4,12.0,73.4,60.8,0.0,9,49.0
72494693232,2024-09-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.9,55.8,6.9,10.0,5.1,13.0,77.0,60.8,0.0,9,38.0
72494693232,2024-09-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.8,54.7,7.7,10.0,4.5,8.9,77.0,60.8,0.0,9,44.0
72494693232,2024-09-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.6,55.0,7.4,9.0,2.8,9.9,82.4,55.4,0.0,9,80.0
72494693232,2024-09-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",69.0,54.7,8.6,8.8,3.5,9.9,84.2,53.6,0.0,9,97.0
72494693232,2024-09-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",75.9,54.0,6.4,10.0,2.4,7.0,95.0,57.2,0.0,9,87.0
72494693232,2024-09-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",82.7,53.8,3.3,10.0,4.1,11.1,93.2,64.4,0.0,9,98.0
72494693232,2024-09-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.8,55.3,5.3,10.0,6.3,11.1,82.4,59.0,0.0,9,115.0
72494693232,2024-09-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.2,54.6,7.1,10.0,4.7,11.1,80.6,59.0,0.0,9,76.0
72494693232,2024-09-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",77.2,53.2,6.4,10.0,3.5,8.9,91.4,57.2,0.0,9,74.0
72494693232,2024-09-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",74.8,53.0,5.3,10.0,4.5,8.9,89.6,60.8,0.0,9,89.0
72494693232,2024-09-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.5,54.3,8.8,9.8,4.5,11.1,80.6,59.0,0.0,9,88.0
72494693232,2024-09-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",76.1,50.5,7.9,10.0,3.5,8.0,91.4,55.4,0.0,9,56.0
72494693232,2024-10-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",84.0,46.0,8.5,10.0,3.5,7.0,98.6,60.8,0.0,10,82.0
72494693232,2024-10-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",87.1,46.5,6.8,10.0,2.6,8.9,102.2,64.4,0.0,10,118.0
72494693232,2024-10-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",84.6,46.9,4.2,10.0,2.3,9.9,100.4,64.4,0.0,10,137.0
72494693232,2024-10-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",80.1,47.8,6.7,10.0,2.3,8.0,95.0,62.6,0.0,10,130.0
72494693232,2024-10-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",82.5,47.5,9.6,10.0,2.9,6.0,95.0,62.6,0.0,10,102.0
72494693232,2024-10-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",84.7,48.0,9.2,10.0,2.7,8.9,100.4,66.2,0.0,10,117.0
72494693232,2024-10-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",85.8,48.2,6.9,10.0,3.2,14.0,96.8,66.2,0.0,10,76.0
72494693232,2024-10-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",79.9,52.0,5.7,10.0,3.8,13.0,89.6,62.6,0.0,10,90.0
72494693232,2024-10-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.2,53.8,9.3,10.0,4.5,9.9,80.6,57.2,0.0,10,100.0
72494693232,2024-10-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",71.3,53.5,11.1,10.0,3.5,8.0,78.8,59.0,0.0,10,98.0
72494693232,2024-10-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.2,49.7,11.3,10.0,3.7,8.9,77.0,51.8,0.0,10,55.0
72494693232,2024-10-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.4,49.4,13.9,10.0,3.9,8.9,78.8,51.8,0.0,10,35.0
72494693232,2024-10-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",71.9,61.6,12.8,10.0,5.0,11.1,78.8,66.2,0.0,10,44.0
72494693232,2024-10-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.0,57.7,13.8,10.0,4.6,8.0,75.2,60.8,0.0,10,62.0
72494693232,2024-10-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.2,54.6,13.2,10.0,4.0,9.9,78.8,55.4,0.0,10,52.0
72494693232,2024-10-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.9,53.5,11.2,10.0,5.8,12.0,73.4,59.0,0.0,10,46.0
72494693232,2024-10-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",63.9,47.3,8.5,10.0,5.7,13.0,71.6,51.8,0.0,10,33.0
72494693232,2024-10-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",65.5,30.8,11.7,10.0,8.9,14.0,75.2,55.4,0.0,10,66.0
72494693232,2024-10-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",68.8,29.1,13.3,10.0,2.3,8.9,80.6,51.8,0.0,10,58.0
72494693232,2024-10-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",70.7,29.7,13.4,10.0,2.2,9.9,84.2,48.2,0.0,10,46.0
72494693232,2024-10-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.4,36.7,14.4,10.0,3.2,8.9,77.0,50.0,0.0,10,52.0
72494693232,2024-10-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.8,51.4,14.8,10.0,4.3,8.9,73.4,51.8,0.0,10,57.0
72494693232,2024-10-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.9,43.7,15.0,10.0,3.5,8.9,78.8,48.2,0.0,10,54.0
72494693232,2024-10-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",66.9,37.5,11.6,10.0,2.1,8.0,77.0,50.0,0.0,10,57.0
72494693232,2024-10-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",65.6,38.4,9.9,10.0,2.5,8.0,78.8,48.2,0.0,10,74.0
72494693232,2024-10-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",65.5,39.7,14.2,10.0,1.1,8.0,78.8,48.2,0.0,10,83.0
72494693232,2024-10-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",67.0,52.4,14.5,8.7,3.6,11.1,75.2,60.8,0.0,10,79.0
72494693232,2024-10-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",62.6,50.6,12.8,10.0,7.5,11.1,68.0,55.4,0.0,10,46.0
72494693232,2024-10-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.6,42.3,12.0,10.0,5.3,12.0,66.2,48.2,0.0,10,36.0
72494693232,2024-10-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.9,40.5,15.1,10.0,2.7,9.9,68.0,44.6,0.0,10,46.0
72494693232,2024-10-31,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.4,45.9,15.6,10.0,4.8,11.1,64.4,51.8,0.0,10,37.0
72494693232,2024-11-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.1,44.1,12.6,10.0,1.9,7.0,66.2,46.4,0.0,11,43.0
72494693232,2024-11-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.2,48.3,9.9,10.0,4.9,9.9,64.4,53.6,0.0,11,44.0
72494693232,2024-11-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.8,44.6,12.7,10.0,8.9,15.9,69.8,46.4,0.0,11,56.0
72494693232,2024-11-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",62.4,37.6,15.5,10.0,3.5,12.0,73.4,44.6,0.0,11,62.0
72494693232,2024-11-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",61.5,42.2,14.6,10.0,3.6,13.0,71.6,51.8,0.0,11,61.0
72494693232,2024-11-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.2,30.2,12.3,10.0,2.3,8.0,71.6,42.8,0.0,11,78.0
72494693232,2024-11-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.3,34.4,11.3,10.0,2.3,9.9,71.6,42.8,0.0,11,86.0
72494693232,2024-11-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.3,47.8,12.4,8.8,3.1,14.0,64.4,53.6,0.0,11,63.0
72494693232,2024-11-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.4,46.1,17.5,10.0,2.6,8.0,62.6,46.4,0.0,11,68.0
72494693232,2024-11-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.6,43.9,16.3,10.0,3.2,8.0,64.4,42.8,0.0,11,79.0
72494693232,2024-11-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.2,47.5,13.9,10.0,4.3,12.0,62.6,48.2,0.0,11,65.0
72494693232,2024-11-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.5,41.8,10.3,10.0,5.2,11.1,57.2,48.2,0.0,11,34.0
72494693232,2024-11-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.6,34.7,13.1,10.0,3.9,8.0,60.8,41.0,0.0,11,73.0
72494693232,2024-11-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.7,33.7,13.6,10.0,2.9,9.9,64.4,37.4,0.0,11,86.0
72494693232,2024-11-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.5,42.9,15.5,9.1,6.3,14.0,57.2,42.8,0.0,11,50.0
72494693232,2024-11-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.8,34.1,15.9,10.0,5.3,11.1,62.6,37.4,0.0,11,56.0
72494693232,2024-11-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.2,32.1,13.3,10.0,9.9,18.1,64.4,53.6,0.0,11,50.0
72494693232,2024-11-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.3,46.5,13.7,10.0,12.6,17.1,66.2,62.6,0.0,11,45.0
72494693232,2024-11-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",63.3,50.7,11.3,10.0,9.6,15.0,64.4,60.8,0.0,11,50.0
72494693232,2024-11-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.7,50.6,999.9,8.2,7.7,19.0,62.6,48.2,0.0,11,34.0
72494693232,2024-11-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.7,43.8,999.9,9.7,4.4,11.1,62.6,41.0,0.0,11,53.0
72494693232,2024-11-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.2,48.4,12.1,7.0,3.8,8.0,60.8,50.0,0.0,11,28.0
72494693232,2024-11-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.4,49.9,14.8,10.0,3.5,7.0,59.0,51.8,0.0,11,30.0
72494693232,2024-11-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.4,38.8,14.3,10.0,3.0,7.0,60.8,46.4,0.0,11,64.0
72494693232,2024-11-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.4,33.6,15.9,10.0,0.3,2.9,60.8,35.6,0.0,11,77.0
72494693232,2024-11-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.1,38.6,15.0,10.0,1.4,5.1,64.4,42.8,0.0,11,95.0
72494693232,2024-12-01,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.1,40.3,999.9,10.0,1.1,4.1,66.2,55.4,0.0,12,117.0
72494693232,2024-12-02,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.6,41.0,999.9,10.0,1.3,5.1,68.0,44.6,0.0,12,125.0
72494693232,2024-12-03,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.2,39.0,999.9,10.0,1.3,6.0,66.2,42.8,0.0,12,143.0
72494693232,2024-12-04,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.4,42.0,999.9,10.0,1.5,5.1,66.2,42.8,0.0,12,152.0
72494693232,2024-12-05,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.8,44.4,999.9,10.0,1.0,5.1,66.2,46.4,0.0,12,154.0
72494693232,2024-12-06,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.4,43.8,999.9,10.0,2.0,5.1,66.2,44.6,0.0,12,157.0
72494693232,2024-12-07,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.4,42.6,999.9,10.0,2.3,5.1,64.4,39.2,0.0,12,156.0
72494693232,2024-12-08,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.4,44.5,999.9,7.5,1.1,5.1,66.2,44.6,0.0,12,151.0
72494693232,2024-12-09,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.4,32.9,999.9,10.0,1.2,8.0,66.2,37.4,0.0,12,128.0
72494693232,2024-12-10,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.4,27.4,999.9,10.0,1.7,5.1,64.4,35.6,0.0,12,103.0
72494693232,2024-12-11,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.5,34.6,999.9,9.9,1.1,4.1,66.2,37.4,0.0,12,110.0
72494693232,2024-12-12,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.3,43.9,999.9,9.5,1.7,6.0,57.2,48.2,0.0,12,80.0
72494693232,2024-12-13,"SAN JOSE REID HILLVIEW AIRPORT, CA US",54.6,47.4,999.9,7.0,7.0,15.9,57.2,51.8,0.0,12,54.0
72494693232,2024-12-14,"SAN JOSE REID HILLVIEW AIRPORT, CA US",55.5,46.6,999.9,7.7,11.3,15.9,59.0,51.8,0.0,12,34.0
72494693232,2024-12-15,"SAN JOSE REID HILLVIEW AIRPORT, CA US",50.2,42.5,999.9,10.0,2.0,7.0,59.0,37.4,0.0,12,62.0
72494693232,2024-12-16,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.3,43.1,999.9,9.5,5.2,13.0,57.2,44.6,0.0,12,55.0
72494693232,2024-12-17,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.7,48.4,999.9,8.0,1.4,4.1,57.2,48.2,0.0,12,39.0
72494693232,2024-12-18,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.6,46.9,999.9,9.1,1.0,6.0,59.0,46.4,0.0,12,83.0
72494693232,2024-12-19,"SAN JOSE REID HILLVIEW AIRPORT, CA US",52.6,43.7,999.9,9.7,1.5,4.1,60.8,39.2,0.0,12,102.0
